Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
19,"Betts, Eddie",22y 136d,78 (19-2-57 25.64%),95 (1.22),←,
18,"Bower, Paul",21y 92d,27 (7-0-20 25.93%),2 (0.07),←,
28,"Cloke, Cameron",24y 112d,50 (22-0-28 44.00%),30 (0.60),29 (13-0-16 44.83%),19 (0.66)
25,"Fevola, Brendan",28y 81d,167 (58-2-107 35.33%),497 (2.98),←,
38,"Garlett, Jeff",19y 251d,3 (2-0-1 66.67%),2 (0.67),←,
4,"Gibbs, Bryce",20y 27d,46 (15-0-31 32.61%),21 (0.46),←,
16,"Grigg, Shaun",20y 357d,26 (10-0-16 38.46%),5 (0.19),←,
10,"Hadley, Richard",26y 13d,50 (26-2-22 54.00%),14 (0.28),9 (4-0-5 44.44%),4 (0.44)
33,"Houlihan, Ryan",27y 80d,165 (50-2-113 30.91%),102 (0.62),←,
39,"Jacobs, Sam",21y 1d,3 (2-0-1 66.67%),1 (0.33),←,
9,"Johnson, Chris",23y 76d,34 (11-0-23 32.35%),2 (0.06),3 (2-0-1 66.67%),
45,"Joseph, Aaron",19y 281d,3 (2-0-1 66.67%),,←,
5,"Judd, Chris",25y 215d,158 (95-2-61 60.76%),156 (0.99),24 (11-0-13 45.83%),18 (0.75)
8,"Kreuzer, Matthew",19y 333d,23 (12-0-11 52.17%),14 (0.61),←,
3,"Murphy, Marc",21y 266d,60 (18-0-42 30.00%),39 (0.65),←,
12,"Robinson, Mitch",19y 308d,3 (2-0-1 66.67%),3 (1.00),←,
2,"Russell, Jordan",22y 156d,53 (16-1-36 31.13%),10 (0.19),←,
6,"Simpson, Kade",24y 341d,90 (26-1-63 29.44%),47 (0.52),←,
24,"Stevens, Nick",29y 98d,215 (102-4-109 48.37%),127 (0.59),88 (28-2-58 32.95%),49 (0.56)
32,"Thornton, Bret",25y 147d,131 (35-1-95 27.10%),2 (0.02),←,
30,"Waite, Jarrad",26y 66d,109 (31-2-76 29.36%),110 (1.01),←,
34,"Wiggins, Simon",26y 212d,106 (33-1-72 31.60%),36 (0.34),←,
Totals,Totals,23y 166d,1600 (594-20-986 37.13%),1315 (0.82),,
C,"Ratten, Brett",37y 274d,31 (12-0-19 38.71%),,←,
