Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",24y 291d,116 (47-1-68 40.95%),61 (0.53),←,
5,"Broadbent, Matthew",22y 291d,63 (19-1-43 30.95%),35 (0.56),←,
27,"Carlile, Alipate",26y 19d,118 (45-1-72 38.56%),5 (0.04),←,
25,"Cassisi, Domenic",30y 239d,207 (101-2-104 49.28%),73 (0.35),←,
18,"Cornes, Kane",30y 134d,253 (126-2-125 50.20%),88 (0.35),←,
7,"Ebert, Brad",23y 47d,106 (38-1-67 36.32%),52 (0.49),30 (10-1-19 35.00%),19 (0.63)
9,"Gray, Robbie",25y 50d,75 (27-0-48 36.00%),108 (1.44),←,
8,"Hartlett, Hamish",22y 278d,54 (17-1-36 32.41%),27 (0.50),←,
42,"Jonas, Tom",22y 130d,21 (7-1-13 35.71%),,←,
23,"Lobbe, Matthew",24y 96d,29 (9-0-20 31.03%),7 (0.24),←,
37,"Mitchell, Kane",23y 169d,6 (3-0-3 50.00%),3 (0.50),←,
6,"Monfries, Angus",26y 120d,158 (63-3-92 40.82%),175 (1.11),8 (5-0-3 62.50%),10 (1.25)
26,"Moore, Andrew",21y 354d,27 (10-0-17 37.04%),10 (0.37),←,
32,"Neade, Jake",18y 355d,8 (5-0-3 62.50%),7 (0.88),←,
13,"OShea, Cameron",21y 67d,30 (9-0-21 30.00%),5 (0.17),←,
34,"Redden, Jarrad",22y 143d,13 (4-1-8 34.62%),2 (0.15),←,
28,"Schulz, Jay",28y 31d,126 (44-3-79 36.11%),182 (1.44),55 (20-1-34 37.27%),124 (2.25)
15,"Stevenson, Lewis",23y 293d,18 (8-0-10 44.44%),2 (0.11),8 (5-0-3 62.50%),
14,"Stewart, Paul",25y 313d,71 (25-0-46 35.21%),29 (0.41),←,
39,"Westhoff, Justin",26y 230d,119 (46-1-72 39.08%),158 (1.33),←,
16,"Wines, Ollie",18y 224d,8 (5-0-3 62.50%),4 (0.50),←,
20,"Wingard, Chad",19y 294d,27 (10-1-16 38.89%),25 (0.93),←,
Totals,Totals,24y 23d,1653 (668-19-966 40.41%),1058 (0.64),,
C,"Hinkley, Ken",46y 231d,7 (5-0-2 71.43%),,←,
