Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
5,"Bond, Shane",21y 354d,47 (32-0-15 68.09%),27 (0.57),13 (8-0-5 61.54%),7 (0.54)
3,"Breuer, Shayne",24y 291d,84 (54-1-29 64.88%),89 (1.06),13 (8-0-5 61.54%),12 (0.92)
21,"Brown, David",27y 272d,81 (38-1-42 47.53%),65 (0.80),12 (7-0-5 58.33%),10 (0.83)
6,"Cummings, Scott",23y 161d,52 (33-2-17 65.38%),121 (2.33),12 (8-0-4 66.67%),38 (3.17)
19,"Dickie, Donald",25y 51d,13 (8-0-5 61.54%),4 (0.31),←,
25,"Eagleton, Nathan",18y 230d,9 (6-0-3 66.67%),4 (0.44),←,
17,"Fiegert, Nigel",21y 151d,3 (2-0-1 66.67%),3 (1.00),←,
8,"Francis, Fabian",23y 247d,32 (13-0-19 40.63%),21 (0.66),9 (6-0-3 66.67%),4 (0.44)
10,"Francou, Josh",22y 325d,13 (8-0-5 61.54%),9 (0.69),←,
12,"Heaver, Brent",26y 13d,79 (55-1-23 70.25%),122 (1.54),3 (2-0-1 66.67%),4 (1.33)
39,"Heuskes, Adam",21y 100d,62 (33-0-29 53.23%),6 (0.10),13 (8-0-5 61.54%),
38,"James, Roger",21y 250d,9 (6-0-3 66.67%),3 (0.33),←,
20,"Lade, Brendon",20y 353d,13 (8-0-5 61.54%),9 (0.69),←,
9,"Lyle, Brayden",24y 114d,39 (22-0-17 56.41%),8 (0.21),13 (8-0-5 61.54%),3 (0.23)
33,"Mead, Darren",26y 91d,13 (8-0-5 61.54%),,←,
14,"Paxman, Stephen",26y 206d,115 (30-0-85 26.09%),18 (0.16),13 (8-0-5 61.54%),
2,"Primus, Matthew",22y 167d,33 (9-0-24 27.27%),7 (0.21),13 (8-0-5 61.54%),2 (0.15)
7,"Rombotis, John",20y 258d,30 (4-0-26 13.33%),17 (0.57),4 (2-0-2 50.00%),1 (0.25)
24,"Squire, Damian",23y 225d,2 (1-0-1 50.00%),,←,
1,"Wanganeen, Gavin",24y 10d,139 (81-3-55 59.35%),67 (0.48),12 (8-0-4 66.67%),4 (0.33)
15,"Wilson, Michael",20y 219d,13 (8-0-5 61.54%),9 (0.69),←,
Totals,Totals,23y 90d,881 (459-8-414 52.10%),609 (0.69),,
C,"Cahill, John",57y 62d,60 (35-0-25 58.33%),,13 (8-0-5 61.54%),
