Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",23y 220d,50 (23-0-27 46.00%),6 (0.12),←,
26,"Bickley, Mark",30y 345d,202 (99-0-103 49.01%),64 (0.32),←,
35,"Biglands, Rhett",22y 314d,15 (9-0-6 60.00%),4 (0.27),←,
6,"Byrne, James",22y 82d,13 (7-0-6 53.85%),2 (0.15),←,
44,"Caven, Peter",30y 59d,136 (63-0-73 46.32%),54 (0.40),79 (42-0-37 53.16%),33 (0.42)
14,"Connell, Matthew",27y 346d,96 (42-0-54 43.75%),28 (0.29),93 (40-0-53 43.01%),28 (0.30)
1,"Crowell, Andrew",22y 334d,11 (6-0-5 54.55%),10 (0.91),←,
9,"Edwards, Tyson",23y 343d,100 (50-0-50 50.00%),58 (0.58),←,
38,"Gallagher, David",19y 344d,20 (10-0-10 50.00%),2 (0.10),←,
36,"Goodwin, Simon",23y 201d,69 (38-0-31 55.07%),29 (0.42),←,
34,"Hart, Ben",26y 5d,199 (98-1-100 49.50%),35 (0.18),←,
11,"James, Brett",27y 212d,115 (57-1-57 50.00%),52 (0.45),73 (40-0-33 54.79%),26 (0.36)
28,"Johnson, Kane",22y 121d,64 (32-0-32 50.00%),18 (0.28),←,
16,"McGregor, Ken",19y 167d,20 (8-0-12 40.00%),13 (0.65),←,
23,"McLeod, Andrew",23y 345d,120 (60-0-60 50.00%),121 (1.01),←,
27,"OLoughlin, Ricky",21y 10d,6 (5-0-1 83.33%),2 (0.33),←,
22,"Perrie, Ian",21y 96d,12 (7-0-5 58.33%),11 (0.92),←,
52,"Rehn, Shaun",28y 332d,131 (72-1-58 55.34%),52 (0.40),←,
32,"Ricciuto, Mark",25y 36d,168 (79-1-88 47.32%),108 (0.64),←,
10,"Robran, Matthew",29y 117d,120 (65-0-55 54.17%),104 (0.87),113 (61-0-52 53.98%),99 (0.88)
30,"Vardy, Peter",24y 170d,77 (40-0-37 51.95%),128 (1.66),←,
17,"Welsh, Scott",21y 220d,55 (35-0-20 63.64%),72 (1.31),19 (9-0-10 47.37%),42 (2.21)
Totals,Totals,24y 184d,1799 (905-4-890 50.31%),973 (0.54),,
C,"Ayres, Gary",39y 290d,135 (74-1-60 55.19%),,19 (9-0-10 47.37%),
