Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
29,"Angove, Cody",18y 354d,2 (1-0-1 50.00%),,←,
7,"Ash, Lachie",23y 330d,111 (56-1-54 50.90%),7 (0.06),←,
14,"Bedford, Toby",24y 355d,69 (44-0-25 63.77%),36 (0.52),51 (32-0-19 62.75%),27 (0.53)
32,"Briggs, Kieren",25y 223d,59 (34-0-25 57.63%),10 (0.17),←,
46,"Brown, Callum",24y 275d,50 (27-0-23 54.00%),46 (0.92),←,
44,"Buckley, Jack",27y 151d,76 (41-1-34 54.61%),1 (0.01),←,
5,"Cadman, Aaron",21y 75d,45 (27-0-18 60.00%),47 (1.04),←,
17,"Callaghan, Finn",22y 21d,60 (32-0-28 53.33%),9 (0.15),←,
37,"Fonti, Joe",20y 144d,8 (6-0-2 75.00%),,←,
12,"Green, Tom",24y 114d,101 (49-1-51 49.01%),43 (0.43),←,
4,"Greene, Toby",31y 234d,249 (120-2-127 48.59%),393 (1.58),←,
27,"Himmelberg, Harry",29y 9d,187 (102-2-83 55.08%),161 (0.86),←,
23,"Hogan, Jesse",30y 94d,172 (82-0-90 47.67%),377 (2.19),82 (41-0-41 50.00%),207 (2.52)
39,"Idun, Connor",24y 292d,103 (53-1-49 51.94%),,←,
2,"Jones, Darcy",21y 44d,23 (12-0-11 52.17%),21 (0.91),←,
31,"McMullin, Toby",20y 284d,23 (13-0-10 56.52%),7 (0.30),←,
33,"OHalloran, Xavier",24y 310d,76 (38-1-37 50.66%),28 (0.37),←,
26,"Riccardi, Jake",25y 191d,75 (39-0-36 52.00%),93 (1.24),←,
15,"Taylor, Sam",26y 12d,121 (66-0-55 54.55%),2 (0.02),←,
1,"Thomas, Harvey",19y 282d,28 (16-0-12 57.14%),13 (0.46),←,
8,"Ward, Callan",35y 37d,325 (147-4-174 45.85%),162 (0.50),265 (115-4-146 44.15%),129 (0.49)
10,"Wehr, Jacob",26y 316d,35 (17-0-18 48.57%),7 (0.20),←,
6,"Whitfield, Lachie",30y 303d,244 (122-4-118 50.82%),71 (0.29),←,
Totals,Totals,25y 82d,2242 (1144-17-1081 51.03%),1534 (0.68),,
C,"Kingsley, Adam",49y 270d,61 (35-0-26 57.38%),,←,
