Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",24y 304d,111 (41-1-69 37.39%),40 (0.36),80 (38-1-41 48.13%),28 (0.35)
46,"Cox, Mason",27y 129d,35 (19-0-16 54.29%),42 (1.20),←,
25,"Crisp, Jack",24y 292d,101 (47-1-53 47.03%),42 (0.42),83 (40-1-42 48.80%),32 (0.39)
26,"Daicos, Josh",19y 237d,10 (8-0-2 80.00%),4 (0.40),←,
2,"de Goey, Jordan",22y 128d,64 (32-1-31 50.78%),66 (1.03),←,
19,"Greenwood, Levi",29y 152d,126 (63-2-61 50.79%),56 (0.44),52 (23-1-28 45.19%),30 (0.58)
4,"Grundy, Brodie",24y 97d,99 (51-1-47 52.02%),33 (0.33),←,
32,"Hoskin-Elliott, Will",24y 322d,91 (33-1-57 36.81%),94 (1.03),39 (21-1-17 55.13%),52 (1.33)
38,"Howe, Jeremy",28y 22d,157 (50-1-106 32.17%),88 (0.56),57 (28-1-28 50.00%),8 (0.14)
8,"Langdon, Tom",24y 42d,71 (36-1-34 51.41%),3 (0.04),←,
37,"Maynard, Brayden",21y 304d,64 (28-1-35 44.53%),14 (0.22),←,
16,"Mayne, Chris",29y 261d,187 (105-1-81 56.42%),199 (1.06),15 (10-0-5 66.67%),3 (0.20)
41,"Mihocek, Brody",25y 167d,7 (6-0-1 85.71%),14 (2.00),←,
9,"Murray, Sam",20y 322d,10 (6-0-4 60.00%),,←,
10,"Pendlebury, Scott",30y 195d,268 (162-2-104 60.82%),165 (0.62),←,
21,"Phillips, Tom",22y 75d,41 (22-1-18 54.88%),24 (0.59),←,
12,"Scharenberg, Matt",22y 306d,30 (19-1-10 65.00%),,←,
22,"Sidebottom, Steele",27y 200d,202 (124-3-75 62.13%),149 (0.74),←,
36,"Sier, Brayden",20y 221d,4 (3-0-1 75.00%),,←,
35,"Stephenson, Jaidyn",19y 187d,17 (12-0-5 70.59%),28 (1.65),←,
24,"Thomas, Josh",26y 293d,58 (37-1-20 64.66%),53 (0.91),←,
18,"Varcoe, Travis",30y 102d,196 (143-0-53 72.96%),151 (0.77),58 (29-0-29 50.00%),21 (0.36)
Totals,Totals,24y 331d,1949 (1047-19-883 53.72%),1265 (0.65),,
C,"Buckley, Nathan",45y 360d,153 (82-1-70 53.92%),,←,
