Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
32,"Blumfield, Justin",19y 265d,24 (11-0-13 45.83%),8 (0.33),←,
33,"Caracella, Blake",20y 154d,15 (5-0-10 33.33%),23 (1.53),←,
9,"Cockatoo-Collins, Che",22y 164d,69 (39-3-27 58.70%),91 (1.32),←,
23,"Cransberg, Peter",30y 18d,77 (42-2-33 55.84%),70 (0.91),←,
7,"Daniher, Chris",31y 138d,122 (66-4-52 55.74%),40 (0.33),←,
38,"Denham, Sean",28y 109d,157 (86-4-67 56.05%),60 (0.38),113 (62-4-47 56.64%),39 (0.35)
30,"Fraser, Mark",26y 193d,68 (35-2-31 52.94%),32 (0.47),23 (9-2-12 43.48%),9 (0.39)
39,"Hardwick, Damien",24y 363d,63 (34-1-28 54.76%),12 (0.19),←,
1,"Harvey, Mark",32y 66d,205 (131-3-71 64.63%),170 (0.83),←,
26,"Heffernan, Chris",18y 199d,2 (1-0-1 50.00%),,←,
42,"Johnson, Jason",19y 203d,3 (1-0-2 33.33%),,←,
18,"Lloyd, Matthew",19y 122d,34 (14-1-19 42.65%),78 (2.29),←,
25,"Lucas, Scott",19y 229d,34 (16-0-18 47.06%),32 (0.94),←,
46,"Moorcroft, Gary",21y 122d,10 (4-0-6 40.00%),2 (0.20),←,
3,"OConnor, Ryan",23y 50d,49 (25-3-21 54.08%),39 (0.80),←,
10,"ODonnell, Gary",32y 96d,224 (133-4-87 60.27%),84 (0.38),←,
15,"Prior, Michael",23y 344d,45 (21-1-23 47.78%),14 (0.31),←,
19,"Somerville, Peter",29y 39d,132 (78-3-51 60.23%),87 (0.66),←,
17,"Stevenson, Robert",21y 63d,9 (5-0-4 55.56%),,←,
6,"Wellman, Sean",22y 330d,63 (25-2-36 41.27%),11 (0.17),29 (12-1-16 43.10%),2 (0.07)
35,"Young, Barry",27y 51d,104 (45-2-57 44.23%),57 (0.55),51 (26-2-23 52.94%),34 (0.67)
Totals,Totals,24y 175d,1509 (817-35-657 54.14%),910 (0.60),,
C,"Sheedy, Kevin",49y 235d,398 (249-5-144 63.19%),,←,
