Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Baker, Liam",25y 77d,92 (56-4-32 63.04%),30 (0.33),←,
21,"Balta, Noah",23y 173d,67 (41-2-24 62.69%),22 (0.33),←,
29,"Bolton, Shai",24y 127d,95 (57-4-34 62.11%),106 (1.12),←,
42,"Clarke, Judson",19y 179d,6 (2-0-4 33.33%),6 (1.00),←,
9,"Cotchin, Trent",33y 7d,292 (160-5-127 55.65%),135 (0.46),←,
38,"Cumberland, Noah",22y 30d,12 (4-1-7 37.50%),22 (1.83),←,
2,"Grimes, Dylan",31y 272d,212 (130-4-78 62.26%),3 (0.01),←,
22,"Hopper, Jacob",26y 67d,118 (64-3-51 55.51%),44 (0.37),4 (1-1-2 37.50%),2 (0.50)
31,"Mansell, Rhyan",22y 314d,20 (7-1-12 37.50%),4 (0.20),←,
4,"Martin, Dustin",31y 292d,273 (154-4-115 57.14%),306 (1.12),←,
33,"McIntosh, Kamdyn",29y 11d,151 (96-3-52 64.57%),42 (0.28),←,
46,"Miller, Ben",23y 226d,14 (6-3-5 53.57%),3 (0.21),←,
50,"Pickett, Marlion",31y 98d,62 (34-4-24 58.06%),16 (0.26),←,
3,"Prestia, Dion",30y 184d,197 (94-3-100 48.48%),62 (0.31),102 (68-3-31 68.14%),32 (0.31)
13,"Ralphsmith, Hugo",21y 156d,22 (8-1-13 38.64%),9 (0.41),←,
8,"Riewoldt, Jack",34y 165d,330 (173-8-149 53.64%),764 (2.32),←,
17,"Rioli, Daniel",25y 363d,142 (87-4-51 62.68%),99 (0.70),←,
10,"Rioli, Maurice",20y 225d,21 (12-2-7 61.90%),18 (0.86),←,
32,"Ryan, Samson",22y 126d,5 (1-0-4 20.00%),5 (1.00),←,
40,"Sonsie, Tyler",20y 77d,9 (4-1-4 50.00%),3 (0.33),←,
14,"Taranto, Tim",25y 76d,119 (60-3-56 51.68%),49 (0.41),5 (1-1-3 30.00%),1 (0.20)
1,"Vlastuin, Nick",28y 360d,195 (121-4-70 63.08%),27 (0.14),←,
45,"Young, Tylar",24y 221d,4 (1-0-3 25.00%),,←,
Totals,Totals,26y 8d,2458 (1372-64-1022 55.82%),1775 (0.72),,
C,"Hardwick, Damien",50y 239d,302 (168-6-128 56.62%),,←,
