Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",29y 305d,199 (101-5-93 52.01%),145 (0.73),←,
5,"Buckley, Nathan",25y 1d,102 (39-2-61 39.22%),101 (0.99),82 (35-2-45 43.90%),80 (0.98)
17,"Burns, Scott",22y 216d,55 (24-1-30 44.55%),16 (0.29),←,
28,"Crosisca, Gavin",28y 315d,197 (109-5-83 56.60%),52 (0.26),←,
39,"Crow, Scott",23y 221d,49 (21-0-28 42.86%),17 (0.35),36 (15-0-21 41.67%),15 (0.42)
9,"Francis, Matthew",26y 332d,40 (15-0-25 37.50%),22 (0.55),21 (11-0-10 52.38%),9 (0.43)
2,"Francis, Tony",28y 117d,128 (71-2-55 56.25%),92 (0.72),←,
33,"Liddell, Chad",20y 187d,15 (6-1-8 43.33%),8 (0.53),←,
48,"Michael, Mal",20y 33d,8 (4-0-4 50.00%),,←,
1,"Monkhorst, Damian",27y 340d,171 (96-4-71 57.31%),36 (0.21),←,
6,"Patterson, Stephen",26y 204d,52 (23-1-28 45.19%),58 (1.12),←,
3,"Richardson, Mark",24y 269d,65 (32-1-32 50.00%),51 (0.78),←,
23,"Rocca, Anthony",19y 346d,38 (19-0-19 50.00%),40 (1.05),16 (8-0-8 50.00%),29 (1.81)
36,"Rocca, Saverio",23y 249d,105 (53-2-50 51.43%),368 (3.50),←,
29,"Russell, Scott",27y 81d,162 (90-3-69 56.48%),99 (0.61),←,
12,"Schauble, Andrew",20y 252d,40 (17-0-23 42.50%),5 (0.13),←,
15,"Taylor, Jason",28y 307d,90 (42-1-47 47.22%),34 (0.38),3 (2-0-1 66.67%),
14,"Watson, Shane",23y 160d,104 (50-1-53 48.56%),62 (0.60),←,
22,"Wild, Jason",21y 167d,43 (20-2-21 48.84%),14 (0.33),←,
10,"Williams, Paul",24y 115d,130 (65-2-63 50.77%),168 (1.29),←,
19,"Wright, Graham",29y 51d,179 (104-4-71 59.22%),104 (0.58),←,
Totals,Totals,24y 342d,1972 (1001-37-934 50.76%),1492 (0.76),,
C,"Shaw, Tony",37y 4d,39 (17-0-22 43.59%),,←,
