Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",16,12,10,26,1,1.0,,2.0,,7.0,4.0,3.0,2.0,1.0,2.0,9.0,18.0,1.0,,3.0,,,
10,"Ashcroft, Marcus",5,,8,13,,,,5.0,,2.0,3.0,,,1.0,,5.0,8.0,,,1.0,,,
20,"Black, Simon",6,,16,22,,,,4.0,2.0,4.0,10.0,1.0,,1.0,,12.0,11.0,,,4.0,2.0,,
36,"Bradshaw, Daniel",8,8,,8,2,3.0,,2.0,,,,,,,,2.0,6.0,2.0,7.0,1.0,,,
16,"Brown, Jonathan",4,3,5,9,,,,,1.0,3.0,,,3.0,,,5.0,5.0,,,1.0,,,
30,"Copeland, Robert",5,,1,6,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,5.0,,,3.0,,,
1,"Headland, Des",7,,3,10,,,,4.0,1.0,2.0,1.0,2.0,3.0,1.0,,3.0,8.0,,,2.0,,,
2,"Johnson, Chris",10,3,7,17,,2.0,,3.0,4.0,2.0,2.0,2.0,,,,6.0,11.0,,1.0,,8.0,,
27,"Keating, Clark",4,4,3,7,3,,14.0,1.0,,1.0,,,,2.0,,5.0,3.0,2.0,2.0,2.0,,,
44,"Lappin, Nigel",18,8,11,29,4,3.0,,2.0,3.0,6.0,4.0,2.0,1.0,,,9.0,20.0,1.0,3.0,1.0,1.0,,
11,"Lynch, Alastair",6,4,4,10,4,,,1.0,,2.0,1.0,,1.0,2.0,,7.0,3.0,1.0,2.0,2.0,,,
43,"McDonald, Beau",4,1,,4,1,,21.0,2.0,,1.0,2.0,,1.0,1.0,,3.0,1.0,,,3.0,,,
15,"Michael, Mal",1,1,5,6,,,,,,1.0,1.0,,1.0,,,5.0,1.0,,,,,,
8,"Notting, Tim",15,7,12,27,,1.0,1.0,2.0,3.0,4.0,5.0,3.0,1.0,,,11.0,15.0,1.0,,,1.0,,
24,"Picken, Marcus",4,1,1,5,,1.0,,,,1.0,1.0,,,,,2.0,3.0,,1.0,,,,
13,"Pike, Martin",7,3,2,9,,,,3.0,3.0,1.0,,1.0,,,,2.0,6.0,,,1.0,,,
6,"Power, Luke",1,1,2,3,,,,,1.0,,,1.0,,,,2.0,2.0,,,1.0,,,
5,"Scott, Brad",11,,8,19,1,,,3.0,,5.0,4.0,2.0,1.0,,,4.0,15.0,,,1.0,,,
22,"Scott, Chris",20,15,9,29,1,1.0,,,3.0,5.0,,1.0,1.0,,,8.0,23.0,1.0,1.0,,,,
34,"Shattock, Aaron",1,1,2,3,,,,,2.0,,,,,,,3.0,,1.0,,,,,
3,"Voss, Michael",6,1,9,15,1,,,3.0,,3.0,2.0,2.0,,,,6.0,10.0,,1.0,,,,
33,"White, Darryl",8,7,7,15,,1.0,,1.0,3.0,1.0,1.0,,1.0,2.0,,6.0,10.0,3.0,2.0,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,167,80,125,292,18,14.0,36.0,39.0,27.0,53.0,42.0,21.0,16.0,12.0,2.0,116.0,184.0,13.0,20.0,29.0,12.0,,
Opposition,Opposition,187,73,85,272,19,13.0,31.0,30.0,28.0,53.0,42.0,10.0,12.0,16.0,4.0,130.0,139.0,16.0,17.0,8.0,5.0,,
