St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
11,"Anderson, Dean",28y 292d,146 (83-1-62 57.19%),100 (0.68),63 (25-1-37 40.48%),26 (0.41)
14,"Bardsley, Kristian",23y 249d,42 (18-1-23 44.05%),20 (0.48),37 (16-1-20 44.59%),16 (0.43)
27,"Beveridge, Luke",25y 270d,79 (46-1-32 58.86%),78 (0.99),6 (3-0-3 50.00%),8 (1.33)
21,"Bourke, Darren",26y 55d,31 (12-0-19 38.71%),9 (0.29),←,
3,"Burke, Nathan",26y 103d,188 (80-2-106 43.09%),66 (0.35),←,
30,"Coghlan, Glen",21y 295d,16 (6-0-10 37.50%),7 (0.44),←,
34,"Daniels, Jayson",25y 90d,140 (42-1-97 30.36%),24 (0.17),82 (29-1-52 35.98%),20 (0.24)
10,"Everitt, Peter",22y 16d,54 (23-1-30 43.52%),77 (1.43),←,
35,"Harvey, Robert",24y 272d,141 (68-2-71 48.94%),83 (0.59),←,
29,"Jones, Austinn",19y 234d,27 (10-0-17 37.04%),19 (0.70),←,
17,"Keogh, Rod",25y 55d,61 (29-0-32 47.54%),22 (0.36),39 (17-0-22 43.59%),14 (0.36)
23,"Loewe, Stewart",27y 362d,199 (85-1-113 42.96%),374 (1.88),←,
26,"McLaren, Joe",18y 160d,8 (4-0-4 50.00%),1 (0.13),←,
16,"Neill, Robert",22y 135d,29 (7-0-22 24.14%),13 (0.45),8 (4-0-4 50.00%),4 (0.50)
1,"Peckett, Justin",23y 227d,61 (24-1-36 40.16%),1 (0.02),←,
31,"Shanahan, Jamie",28y 165d,86 (41-1-44 48.26%),,←,
13,"Sierakowski, David",21y 142d,29 (11-1-17 39.66%),3 (0.10),←,
4,"Smith, Joel",19y 16d,28 (12-0-16 42.86%),13 (0.46),←,
32,"Traianidis, Jason",21y 194d,7 (3-0-4 42.86%),7 (1.00),←,
9,"Vidovic, Lazar",31y 48d,63 (32-1-30 51.59%),12 (0.19),←,
20,"Young, Matthew",23y 245d,26 (13-0-13 50.00%),7 (0.27),5 (4-0-1 80.00%),1 (0.20)
Totals,Totals,24y 51d,1461 (649-14-798 44.42%),936 (0.64),,
C,"Alves, Stan",49y 363d,52 (19-1-32 37.50%),,←,
