Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",20y 168d,15 (11-0-4 73.33%),7 (0.47),←,
8,"Bond, Troy",22y 30d,31 (21-0-10 67.74%),26 (0.84),←,
21,"Bradley, Craig",31y 294d,220 (138-2-80 63.18%),162 (0.74),←,
20,"Brown, Fraser",24y 360d,103 (61-1-41 59.71%),65 (0.63),←,
16,"Camporeale, Scott",20y 2d,19 (17-0-2 89.47%),6 (0.32),←,
39,"Christou, Ang",23y 209d,67 (48-1-18 72.39%),15 (0.22),←,
6,"Clape, Matt",26y 77d,46 (36-0-10 78.26%),40 (0.87),17 (15-0-2 88.24%),26 (1.53)
18,"Cook, James",21y 218d,25 (16-0-9 64.00%),35 (1.40),←,
13,"Hanna, Mil",29y 130d,167 (97-2-68 58.68%),76 (0.46),←,
17,"Heaver, Brent",24y 59d,55 (39-1-15 71.82%),95 (1.73),43 (30-1-12 70.93%),83 (1.93)
43,"Koutoufides, Anthony",22y 207d,55 (36-1-18 66.36%),24 (0.44),←,
44,"Madden, Justin",34y 74d,305 (192-2-111 63.28%),186 (0.61),260 (162-2-96 62.69%),166 (0.64)
22,"Manton, Glenn",22y 73d,27 (17-0-10 62.96%),5 (0.19),6 (6-0-0 100.00%),1 (0.17)
5,"McKay, Andrew",25y 30d,65 (47-1-17 73.08%),12 (0.18),←,
19,"Pearce, Brad",23y 362d,22 (18-0-4 81.82%),38 (1.73),20 (18-0-2 90.00%),37 (1.85)
7,"Ratten, Brett",24y 33d,91 (56-0-35 61.54%),21 (0.23),←,
23,"Rice, Dean",27y 149d,129 (56-1-72 43.80%),55 (0.43),13 (11-0-2 84.62%),12 (0.92)
14,"Sexton, Michael",24y 161d,101 (64-1-36 63.86%),9 (0.09),←,
11,"Spalding, Earl",30y 155d,189 (127-1-61 67.46%),141 (0.75),80 (57-1-22 71.88%),78 (0.98)
32,"Whitehead, Adrian",19y 353d,27 (23-0-4 85.19%),,←,
2,"Williams, Greg",31y 317d,214 (127-1-86 59.58%),181 (0.85),73 (51-1-21 70.55%),53 (0.73)
Totals,Totals,25y 95d,1973 (1247-15-711 63.20%),1199 (0.61),,
C,"Parkin, David",52y 335d,393 (235-2-156 60.05%),,230 (148-2-80 64.78%),
