Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
13,"Blumfield, Justin",25y 124d,130 (86-1-43 66.54%),87 (0.67),1 (0-0-1 0.00%),1 (1.00)
11,"Bowden, Joel",24y 280d,128 (64-0-64 50.00%),120 (0.94),←,
15,"Cameron, Leon",30y 207d,236 (125-3-108 53.60%),92 (0.39),64 (32-0-32 50.00%),24 (0.38)
9,"Campbell, Wayne",30y 186d,248 (114-1-133 46.17%),153 (0.62),←,
24,"Coughlan, Mark",20y 342d,22 (7-0-15 31.82%),9 (0.41),←,
14,"Fiora, Aaron",21y 343d,41 (22-0-19 53.66%),12 (0.29),←,
2,"Gaspar, Darren",26y 312d,166 (75-0-91 45.18%),16 (0.10),145 (68-0-77 46.90%),15 (0.10)
20,"Hall, Ray",22y 152d,39 (18-0-21 46.15%),20 (0.51),←,
1,"Hilton, Rory",23y 347d,59 (28-0-31 47.46%),42 (0.71),50 (25-0-25 50.00%),39 (0.78)
44,"Houlihan, Adam",24y 356d,75 (38-1-36 51.33%),83 (1.11),14 (4-0-10 28.57%),8 (0.57)
31,"Hyde, Chris",20y 231d,3 (0-0-3 0.00%),,←,
28,"Johnson, Kane",25y 13d,105 (55-0-50 52.38%),44 (0.42),1 (0-0-1 0.00%),
39,"Kellaway, Andrew",27y 125d,104 (50-0-54 48.08%),20 (0.19),←,
21,"King, Clinton",25y 4d,80 (36-0-44 45.00%),23 (0.29),49 (26-0-23 53.06%),10 (0.20)
35,"Newman, Chris",20y 314d,14 (3-0-11 21.43%),,←,
12,"Richardson, Matthew",28y 9d,158 (76-0-82 48.10%),483 (3.06),←,
18,"Rodan, David",19y 171d,23 (7-0-16 30.43%),17 (0.74),←,
4,"Rogers, Matthew",29y 123d,180 (95-1-84 53.06%),159 (0.88),←,
10,"Stafford, Greg",28y 213d,147 (68-1-78 46.60%),84 (0.57),17 (6-0-11 35.29%),26 (1.53)
32,"Tivendale, Greg",23y 343d,82 (38-0-44 46.34%),62 (0.76),←,
41,"Vardy, Royce",22y 329d,30 (16-0-14 53.33%),1 (0.03),←,
36,"Zantuck, Ty",21y 41d,33 (11-0-22 33.33%),7 (0.21),←,
Totals,Totals,24y 274d,2103 (1032-8-1063 49.07%),1534 (0.73),,
C,"Frawley, Danny",39y 201d,70 (34-0-36 48.57%),,←,
