Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",9,5,1,10,5,2.0,,4.0,,,,,,1.0,,,,,,,,,
3,"Bairstow, Mark",14,,5,19,,,,3.0,,,,,,5.0,,,,,,,,,
6,"Barnes, John",3,3,8,11,,,6.0,1.0,,,,,,,,,,,,,,,
9,"Breuer, Shayne",4,,3,7,,,,3.0,,,,,1.0,1.0,,,,,,,,,
16,"Brownless, Bill",12,9,6,18,3,2.0,,,,,,,,1.0,2.0,,,,,,,,
2,"Colbert, Leigh",3,,1,4,,,,1.0,,,,,,,,,,,,,,,
7,"Couch, Paul",8,2,14,22,,,,,,,,,1.0,1.0,,,,,,,,,
28,"Darcy, Tim",5,3,,5,2,1.0,,,,,,,2.0,1.0,,,,,,,,,
14,"Handley, Steven",3,2,4,7,,,3.0,,,,,,,,,,,,,,,,
29,"Hinkley, Ken",11,7,4,15,,,,1.0,,,,,1.0,,,,,,,,,,
32,"Hocking, Garry",13,1,9,22,,,,,,,,,,3.0,1.0,,,,,,,,
1,"Hocking, Steve",6,2,5,11,,,,1.0,,,,,,1.0,,,,,,,,,
21,"Mansfield, Michael",13,6,10,23,,,,,,,,,2.0,1.0,3.0,,,,,,,,
17,"McGrath, Tim",15,3,4,19,,,1.0,2.0,,,,,1.0,,,,,,,,,,
20,"OReilly, Stephen",5,1,2,7,,,,,,,,,2.0,,,,,,,,,,
15,"Riccardi, Peter",15,2,5,20,1,1.0,,1.0,,,,,,1.0,,,,,,,,,
37,"Simpson, Sean",11,4,4,15,1,,,4.0,,,,,,3.0,,,,,,,,,
26,"Stoneham, Barry",11,7,3,14,1,2.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,
10,"Tanner, Grant",11,2,7,18,,1.0,,4.0,,,,,1.0,2.0,,,,,,,,,
11,"Tudor, Leigh",2,,1,3,,,,1.0,,,,,,,,,,,,,,,
4,"Wills, Andrew",12,5,3,15,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,64,99,285,13,12.0,11.0,30.0,,,,,13.0,23.0,6.0,,,,,,,,
Opposition,Opposition,171,50,102,273,8,6.0,20.0,33.0,,,,,24.0,13.0,,,,,,,,,
