Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",25y 139d,102 (44-2-56 44.12%),29 (0.28),←,
18,"Banfield, Todd",20y 279d,24 (7-0-17 29.17%),29 (1.21),←,
17,"Beams, Claye",19y 214d,2 (0-0-2 0.00%),2 (1.00),←,
43,"Bewick, Rohan",21y 175d,2 (0-0-2 0.00%),1 (0.50),←,
20,"Black, Simon",32y,276 (158-4-114 57.97%),159 (0.58),←,
33,"Buchanan, Amon",28y 175d,130 (68-2-60 53.08%),66 (0.51),14 (2-0-12 14.29%),9 (0.64)
1,"Clark, Mitch",23y 166d,67 (28-2-37 43.28%),36 (0.54),←,
11,"Hanley, Pearce",22y 139d,14 (3-0-11 21.43%),3 (0.21),←,
35,"Lester, Ryan",18y 220d,2 (0-0-2 0.00%),2 (1.00),←,
23,"Leuenberger, Matthew",22y 300d,46 (18-1-27 40.22%),5 (0.11),←,
46,"McCauley, Broc",24y 104d,1 (0-0-1 0.00%),,←,
9,"McGrath, Ashley",27y 318d,157 (82-2-73 52.87%),109 (0.69),←,
21,"Merrett, Daniel",26y 112d,105 (45-3-57 44.29%),17 (0.16),←,
34,"OBrien, Jesse",20y 49d,3 (0-0-3 0.00%),1 (0.33),←,
24,"Patfull, Joel",26y 117d,101 (43-3-55 44.06%),21 (0.21),←,
31,"Polkinghorne, James",22y 72d,41 (18-1-22 45.12%),24 (0.59),←,
6,"Power, Luke",31y 85d,263 (148-3-112 56.84%),207 (0.79),←,
29,"Raines, Andrew",25y 26d,68 (22-1-45 33.09%),1 (0.01),12 (4-0-8 33.33%),
30,"Redden, Jack",20y 115d,34 (13-1-20 39.71%),12 (0.35),←,
10,"Rich, Daniel",20y 300d,48 (21-1-26 44.79%),22 (0.46),←,
38,"Rockliff, Tom",21y 40d,22 (5-0-17 22.73%),4 (0.18),←,
32,"Stiller, Cheynee",24y 335d,78 (33-3-42 44.23%),18 (0.23),←,
Totals,Totals,23y 324d,1586 (756-29-801 47.67%),768 (0.48),,
C,"Voss, Michael",35y 270d,48 (21-1-26 44.79%),,←,
