North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Campbell, Matt",21y 97d,19 (11-1-7 60.53%),20 (1.05),←,
27,"Edwards, Aaron",24y 56d,28 (18-1-9 66.07%),32 (1.14),24 (14-1-9 60.42%),30 (1.25)
11,"Firrito, Michael",24y 152d,88 (46-1-41 52.84%),13 (0.15),←,
6,"Grant, Shannon",31y 8d,286 (160-3-123 56.47%),342 (1.20),228 (128-2-98 56.58%),304 (1.33)
31,"Hale, David",23y 341d,84 (37-1-46 44.64%),47 (0.56),←,
39,"Harding, Leigh",27y 1d,94 (46-2-46 50.00%),124 (1.32),←,
4,"Harris, Daniel",25y 353d,122 (61-2-59 50.82%),34 (0.28),←,
29,"Harvey, Brent",29y 349d,247 (138-2-107 56.28%),283 (1.15),←,
21,"Jones, Corey",27y 61d,132 (63-1-68 48.11%),180 (1.36),←,
2,"Lower, Ed",20y 309d,16 (10-1-5 65.63%),7 (0.44),←,
1,"McIntosh, Hamish",23y 236d,49 (23-1-25 47.96%),21 (0.43),←,
20,"Petrie, Drew",25y 195d,137 (67-2-68 49.64%),112 (0.82),←,
5,"Power, Sam",24y 300d,90 (31-3-56 36.11%),16 (0.18),6 (3-1-2 58.33%),
3,"Rawlings, Brady",26y 322d,164 (85-1-78 52.13%),55 (0.34),←,
32,"Sansbury, Eddie",24y 153d,40 (14-1-25 36.25%),21 (0.52),←,
7,"Simpson, Adam",32y 71d,273 (159-2-112 58.61%),76 (0.28),←,
9,"Sinclair, Jess",29y 245d,187 (76-2-109 41.18%),69 (0.37),137 (63-2-72 46.72%),43 (0.31)
12,"Thomas, Lindsay",20y 59d,18 (9-1-8 52.78%),21 (1.17),←,
23,"Thompson, Nathan",30y 73d,170 (78-2-90 46.47%),314 (1.85),51 (23-1-27 46.08%),122 (2.39)
37,"Thompson, Scott",21y 354d,2 (0-1-1 25.00%),,←,
36,"Watt, Shannon",27y 153d,137 (70-2-65 51.82%),9 (0.07),←,
8,"Wells, Daniel",23y 84d,108 (53-2-53 50.00%),60 (0.56),←,
Totals,Totals,25y 264d,2491 (1255-35-1201 50.38%),1856 (0.75),,
C,"Laidley, Dani",41y 31d,120 (59-2-59 50.00%),,←,
