Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",4,5,2,6,,,,,3.0,,,2.0,,,,1.0,5.0,,,1.0,,,35.0
16,"Brown, Leigh",8,5,9,17,1,1.0,2.0,1.0,,2.0,2.0,5.0,1.0,2.0,,8.0,9.0,,1.0,1.0,,,83.0
24,"Firrito, Michael",8,6,12,20,,,2.0,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,12.0,2.0,,1.0,,1.0,80.0
6,"Grant, Shannon",12,5,7,19,,1.0,,1.0,2.0,5.0,3.0,1.0,,,,4.0,15.0,,1.0,1.0,2.0,2.0,93.0
15,"Green, Kasey",6,5,6,12,1,,,2.0,1.0,2.0,,,,,,4.0,9.0,1.0,2.0,1.0,,1.0,100.0
31,"Hale, David",13,5,,13,1,2.0,19.0,2.0,1.0,2.0,4.0,2.0,2.0,,,7.0,6.0,1.0,3.0,1.0,,,72.0
39,"Harding, Leigh",10,8,3,13,2,2.0,,2.0,,2.0,1.0,1.0,2.0,,,3.0,10.0,,1.0,3.0,2.0,,75.0
4,"Harris, Daniel",14,4,6,20,1,,1.0,4.0,3.0,4.0,3.0,5.0,1.0,2.0,,6.0,13.0,,,2.0,,1.0,78.0
29,"Harvey, Brent",15,3,5,20,,,,5.0,2.0,3.0,3.0,1.0,3.0,,,6.0,15.0,,,3.0,1.0,,83.0
21,"Jones, Corey",16,5,10,26,,2.0,,3.0,6.0,5.0,6.0,5.0,1.0,,,9.0,18.0,,,1.0,1.0,1.0,84.0
35,"Makepeace, Troy",12,4,12,24,1,,,2.0,4.0,2.0,2.0,1.0,1.0,,,6.0,16.0,,,4.0,3.0,,80.0
1,"McIntosh, Hamish",13,4,2,15,1,,11.0,,,2.0,4.0,1.0,1.0,,,4.0,9.0,,,1.0,,,57.0
20,"Petrie, Drew",14,9,5,19,,,,2.0,5.0,2.0,,3.0,1.0,1.0,,9.0,9.0,3.0,,5.0,,,89.0
30,"Pratt, Daniel",10,6,4,14,,,,1.0,7.0,1.0,,1.0,,1.0,,2.0,12.0,,,5.0,3.0,,94.0
3,"Rawlings, Brady",9,3,5,14,,,,4.0,,2.0,2.0,4.0,1.0,3.0,,7.0,7.0,,,,,,92.0
34,"Schwarze, Ben",13,7,6,19,,1.0,,1.0,3.0,6.0,1.0,1.0,1.0,,,6.0,14.0,,,2.0,4.0,,94.0
7,"Simpson, Adam",7,7,9,16,,,,3.0,,1.0,3.0,2.0,,,,7.0,9.0,2.0,,3.0,,,80.0
9,"Sinclair, Jess",16,7,7,23,,,,2.0,2.0,3.0,3.0,,1.0,,,5.0,18.0,,,1.0,2.0,,87.0
19,"Swallow, Andrew",6,4,1,7,,2.0,,3.0,,4.0,,1.0,2.0,1.0,,3.0,4.0,1.0,2.0,1.0,,1.0,58.0
23,"Thompson, Nathan",7,8,2,9,5,1.0,,,,,,3.0,1.0,1.0,2.0,2.0,7.0,1.0,6.0,,,1.0,97.0
36,"Watt, Shannon",8,6,2,10,,,,,2.0,2.0,,,1.0,,,4.0,6.0,2.0,,4.0,,1.0,100.0
8,"Wells, Daniel",7,4,10,17,,,,3.0,2.0,5.0,4.0,1.0,,,,10.0,8.0,,,4.0,3.0,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,228,120,125,353,13,16.0,35.0,42.0,45.0,58.0,42.0,41.0,21.0,11.0,2.0,121.0,231.0,13.0,16.0,45.0,21.0,9.0,
Opposition,Opposition,183,93,158,341,12,10.0,25.0,44.0,42.0,59.0,18.0,53.0,11.0,21.0,4.0,98.0,238.0,6.0,10.0,50.0,45.0,6.0,
