Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Buckley, Nathan",20,8,4,24,1,1.0,,5.0,2.0,6.0,4.0,,,,,10.0,17.0,1.0,1.0,,1.0,1.0,100.0
17,"Burns, Scott",11,6,4,15,2,1.0,,5.0,,5.0,1.0,,1.0,,,5.0,11.0,1.0,,,,,85.0
8,"Clement, James",8,5,3,11,,,,3.0,8.0,,,2.0,1.0,,,6.0,4.0,2.0,,,1.0,1.0,100.0
13,"Cole, Richard",7,,4,11,1,,,1.0,,3.0,2.0,5.0,,4.0,,7.0,5.0,,,3.0,,,91.0
1,"Davis, Leon",10,1,2,12,,2.0,,,,4.0,2.0,3.0,,,,9.0,2.0,,1.0,3.0,,5.0,80.0
4,"Didak, Alan",3,4,5,8,2,,,,,1.0,,,,,,3.0,6.0,,2.0,1.0,1.0,1.0,89.0
25,"Fraser, Josh",6,2,9,15,,1.0,14.0,4.0,1.0,2.0,8.0,,2.0,,,11.0,4.0,,1.0,3.0,,,93.0
6,"Holland, Brodie",7,1,4,11,1,,,2.0,,2.0,2.0,4.0,,3.0,,7.0,5.0,,1.0,1.0,,,74.0
26,"Johnson, Ben",5,2,6,11,,,,4.0,3.0,2.0,,1.0,,,,1.0,9.0,,,1.0,,,90.0
18,"Licuria, Paul",17,3,11,28,1,,,5.0,2.0,5.0,8.0,3.0,,,,14.0,12.0,,,,2.0,,100.0
39,"Lokan, Matthew",7,2,4,11,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,4.0,7.0,,,3.0,1.0,,100.0
37,"Lonie, Ryan",5,3,2,7,,,,1.0,2.0,2.0,,1.0,,,,3.0,4.0,2.0,,3.0,1.0,,80.0
12,"McKee, Steven",2,,2,4,,,7.0,2.0,,,2.0,3.0,,3.0,,3.0,1.0,,,,,,32.0
7,"Molloy, Jarrod",8,2,1,9,,,1.0,2.0,1.0,3.0,2.0,1.0,2.0,,,6.0,2.0,1.0,,1.0,,1.0,63.0
11,"OBree, Shane",10,5,9,19,,,,5.0,,3.0,5.0,5.0,,1.0,,10.0,10.0,1.0,,3.0,,,94.0
35,"Prestigiacomo, Simon",1,1,1,2,,,,1.0,1.0,,,,,,,2.0,,1.0,,,,,36.0
23,"Rocca, Anthony",11,5,3,14,4,2.0,5.0,1.0,,4.0,1.0,2.0,3.0,,1.0,8.0,6.0,2.0,2.0,,1.0,,100.0
22,"Shaw, Rhyce",10,5,,10,,,,1.0,2.0,2.0,1.0,1.0,,,,2.0,7.0,,1.0,,3.0,,79.0
20,"Tarrant, Chris",12,7,2,14,1,4.0,1.0,,,6.0,1.0,3.0,2.0,,,8.0,6.0,2.0,3.0,1.0,,,100.0
14,"Wakelin, Shane",7,2,3,10,,,,,4.0,1.0,,3.0,,,,3.0,6.0,,,6.0,2.0,,94.0
19,"Williams, Andrew",3,2,3,6,,,,,1.0,2.0,,4.0,,,,5.0,2.0,2.0,,,,1.0,43.0
2,"Woewodin, Shane",10,1,5,15,2,1.0,,2.0,2.0,3.0,3.0,4.0,,2.0,,8.0,7.0,1.0,1.0,1.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,67,87,267,15,13.0,28.0,45.0,30.0,57.0,43.0,46.0,12.0,13.0,1.0,135.0,133.0,16.0,13.0,30.0,13.0,10.0,
Opposition,Opposition,182,80,100,282,18,11.0,38.0,37.0,33.0,56.0,37.0,39.0,13.0,12.0,5.0,130.0,152.0,12.0,13.0,48.0,9.0,8.0,
