Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",23,15,12,35,,,,2.0,7.0,,1.0,1.0,,,,4.0,28.0,,,2.0,,,88.0
5 ↑,"Bruhn, Tanner",4,2,1,5,,1.0,,,,2.0,,2.0,,1.0,,,5.0,,,1.0,,,63.0
44,"Buckley, Jack",10,7,3,13,,,,,2.0,1.0,,3.0,,3.0,,5.0,10.0,2.0,,5.0,,,83.0
13,"Cumming, Isaac",15,7,8,23,,,,6.0,5.0,1.0,2.0,1.0,1.0,1.0,,7.0,7.0,,,4.0,1.0,,78.0
16,"Daniels, Brent",3,,10,13,,,,4.0,,2.0,2.0,2.0,1.0,,,7.0,6.0,,,,,1.0,81.0
31,"Finlayson, Jeremy",9,2,1,10,,2.0,4.0,1.0,,3.0,2.0,1.0,2.0,,,3.0,4.0,,,3.0,,,79.0
30,"Flynn, Matt",4,6,6,10,,,22.0,1.0,1.0,1.0,1.0,1.0,,,,8.0,4.0,3.0,,2.0,,1.0,79.0
4,"Greene, Toby",15,6,4,19,4,1.0,,,,7.0,,3.0,1.0,3.0,,7.0,12.0,1.0,1.0,,,1.0,88.0
12,"Green, Tom",2,1,15,17,,,,1.0,2.0,,8.0,4.0,,1.0,,14.0,5.0,,,1.0,,,65.0
19 ↓,"Haynes, Nick",3,1,,3,,,,,,1.0,,2.0,,1.0,,1.0,2.0,,,,,,9.0
37,"Hill, Bobby",5,2,1,6,,,,3.0,,1.0,,1.0,1.0,,,2.0,3.0,,1.0,2.0,,3.0,80.0
27,"Himmelberg, Harry",6,4,3,9,1,,,4.0,1.0,1.0,,1.0,1.0,,,6.0,6.0,2.0,1.0,4.0,,,92.0
2,"Hopper, Jacob",20,2,6,26,1,,,4.0,2.0,5.0,7.0,3.0,1.0,1.0,1.0,14.0,14.0,,,,1.0,,79.0
39,"Idun, Connor",7,6,6,13,,,,5.0,1.0,,,1.0,1.0,,,3.0,10.0,,,5.0,,,85.0
25,"Keeffe, Lachlan",6,4,3,9,,,,4.0,2.0,,,,,,,4.0,4.0,2.0,,8.0,,,92.0
22,"Kelly, Josh",10,4,7,17,,1.0,,6.0,1.0,4.0,1.0,3.0,,1.0,,5.0,11.0,,1.0,2.0,,,84.0
33,"OHalloran, Xavier",12,4,3,15,,,,1.0,4.0,3.0,,3.0,2.0,,,5.0,8.0,,,,,,77.0
36,"Perryman, Harry",14,8,5,19,,,,2.0,2.0,1.0,2.0,1.0,,,,3.0,15.0,,,,,,81.0
26,"Riccardi, Jake",3,1,1,4,,1.0,,,,1.0,,1.0,,,,1.0,2.0,,1.0,,,,77.0
18,"Stone, Conor",2,1,1,3,1,,,2.0,,1.0,,,1.0,,,2.0,1.0,,1.0,1.0,,,78.0
14,"Taranto, Tim",18,6,10,28,1,1.0,,2.0,1.0,1.0,4.0,2.0,,1.0,,9.0,15.0,,1.0,,,,85.0
15,"Taylor, Sam",14,8,3,17,,,,1.0,2.0,1.0,,,2.0,,,7.0,10.0,1.0,,9.0,,,93.0
8,"Ward, Callan",9,2,6,15,1,1.0,,3.0,1.0,5.0,3.0,4.0,1.0,3.0,,7.0,9.0,1.0,,,,1.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,99,115,329,9,11.0,26.0,52.0,34.0,42.0,33.0,40.0,15.0,16.0,1.0,124.0,191.0,12.0,7.0,49.0,2.0,7.0,
Opposition,Opposition,221,89,175,396,15,14.0,45.0,54.0,33.0,49.0,46.0,42.0,16.0,15.0,5.0,168.0,231.0,17.0,18.0,47.0,2.0,13.0,
