Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",24y 142d,93 (49-0-44 52.69%),40 (0.43),←,
29,"Beaumont, Simon",23y 217d,49 (27-0-22 55.10%),31 (0.63),←,
21,"Bradley, Craig",35y 268d,302 (182-2-118 60.60%),208 (0.69),←,
20,"Brown, Fraser",28y 334d,158 (90-1-67 57.28%),91 (0.58),←,
16,"Camporeale, Scott",23y 341d,95 (58-0-37 61.05%),86 (0.91),←,
31,"Fletcher, Simon",20y 335d,1 (0-0-1 0.00%),,←,
36,"Hamill, Aaron",21y 332d,58 (26-0-32 44.83%),57 (0.98),←,
9,"Hickmott, Adrian",27y 110d,99 (62-0-37 62.63%),44 (0.44),49 (30-0-19 61.22%),20 (0.41)
33,"Hogg, Matthew",30y 209d,169 (89-3-77 53.55%),42 (0.25),110 (65-1-44 59.55%),38 (0.35)
43,"Koutoufides, Anthony",26y 181d,143 (84-1-58 59.09%),101 (0.71),←,
12,"Lappin, Matthew",23y 151d,70 (35-1-34 50.71%),43 (0.61),15 (7-0-8 46.67%),17 (1.13)
22,"Manton, Glenn",26y 47d,113 (65-0-48 57.52%),33 (0.29),92 (54-0-38 58.70%),29 (0.32)
3,"Massie, Kris",19y 49d,13 (8-0-5 61.54%),5 (0.38),←,
5,"McKay, Andrew",29y 4d,144 (87-1-56 60.76%),22 (0.15),←,
18,"Murphy, Justin",23y 85d,80 (44-0-36 55.00%),77 (0.96),68 (35-0-33 51.47%),68 (1.00)
15,"Nelson, Ben",22y 176d,19 (9-0-10 47.37%),2 (0.11),←,
19,"Pearce, Brad",27y 336d,77 (44-0-33 57.14%),151 (1.96),75 (44-0-31 58.67%),150 (2.00)
7,"Ratten, Brett",28y 7d,179 (103-0-76 57.54%),52 (0.29),←,
23,"Rice, Dean",31y 123d,190 (86-1-103 45.53%),79 (0.42),74 (41-0-33 55.41%),36 (0.49)
14,"Sexton, Michael",28y 135d,185 (109-1-75 59.19%),21 (0.11),←,
1,"Silvagni, Stephen",32y 48d,262 (164-1-97 62.79%),179 (0.68),←,
8,"Whitnall, Lance",19y 329d,56 (26-0-30 46.43%),93 (1.66),←,
Totals,Totals,26y 47d,2555 (1447-12-1096 56.63%),1457 (0.57),,
C,"Parkin, David",56y 309d,483 (283-2-198 58.80%),,320 (196-2-122 61.56%),
