West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Begovich, Tony",3,,3,6,,,,,,,,,,,,,,,,,,,
14,"Brennan, Michael",8,2,3,11,,,,1.0,,,,,,2.0,,,,,,,,,
36,"Hart, David",12,5,9,21,,,,2.0,,,,,,1.0,,,,,,,,,
39,"Heady, Brett",16,3,5,21,,,,,,,,,1.0,3.0,,,,,,,,,
27,"Jackson, Stevan",13,5,8,21,3,5.0,1.0,1.0,,,,,2.0,2.0,,,,,,,,,
25,"Keene, Laurie",11,4,12,23,1,,10.0,3.0,,,,,1.0,,,,,,,,,,
33,"Kemp, Dean",12,3,9,21,1,,,4.0,,,,,2.0,2.0,,,,,,,,,
5,"Lamb, Dwayne",13,2,1,14,,,,3.0,,,,,3.0,2.0,,,,,,,,,
19,"Langdon, Karl",7,3,5,12,1,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
28,"Lewis, Chris",16,5,4,20,1,,,4.0,,,,,2.0,3.0,,,,,,,,,
45,"Lockyer, Andrew",5,4,6,11,,,,1.0,,,,,1.0,1.0,,,,,,,,,
3,"Mainwaring, Chris",19,6,8,27,2,1.0,,1.0,,,,,3.0,3.0,,,,,,,,,
17,"McKenna, Guy",11,4,7,18,,,,6.0,,,,,2.0,1.0,,,,,,,,,
20,"Peos, Paul",9,4,5,14,,,,,,,,,1.0,3.0,,,,,,,,,
12,"Scott, Phil",6,3,,6,,,2.0,1.0,,,,,,,,,,,,,,,
4,"Sumich, Peter",9,7,2,11,4,5.0,,,,,,,,2.0,,,,,,,,,
7,"Turley, Craig",13,3,13,26,,1.0,,1.0,,,,,4.0,1.0,,,,,,,,,
31,"Waterman, Chris",13,9,4,17,6,2.0,,2.0,,,,,1.0,,,,,,,,,,
13,"Watters, Scott",10,3,7,17,,,,,,,,,1.0,,,,,,,,,,
24,"Worsfold, John",12,5,7,19,,,1.0,3.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,80,118,336,19,16.0,15.0,34.0,,,,,24.0,29.0,,,,,,,,,
Opposition,Opposition,183,70,61,244,15,10.0,17.0,25.0,,,,,29.0,24.0,,,,,,,,,
