Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Bolton, Jude",12,4,8,20,2,1.0,,1.0,,4.0,1.0,2.0,3.0,1.0,1.0,10.0,10.0,,1.0,2.0,,1.0,80.0
19,"Bradshaw, Daniel",10,7,1,11,6,1.0,,1.0,,1.0,,1.0,,,3.0,8.0,3.0,4.0,6.0,1.0,,,100.0
37,"Goodes, Adam",12,6,3,15,3,3.0,,2.0,,5.0,,5.0,,3.0,,2.0,13.0,,1.0,2.0,,,100.0
39,"Grundy, Heath",9,6,10,19,,,,7.0,4.0,1.0,,3.0,3.0,2.0,,13.0,8.0,,,7.0,,,98.0
4,"Hannebery, Dan",6,3,9,15,,,,4.0,,,4.0,,,,,9.0,7.0,1.0,1.0,2.0,,2.0,67.0
15,"Jack, Kieren",18,1,5,23,1,2.0,,8.0,1.0,8.0,6.0,1.0,1.0,,2.0,10.0,12.0,,,,,,82.0
32,"Jetta, Lewis",4,2,1,5,,1.0,,2.0,,2.0,,1.0,1.0,,,2.0,3.0,1.0,,1.0,2.0,,74.0
12,"Kennedy, Josh",7,1,12,19,,,,4.0,2.0,3.0,9.0,1.0,2.0,1.0,,13.0,6.0,,,1.0,,1.0,84.0
17,"Kennelly, Tadhg",15,4,3,18,,,,1.0,4.0,2.0,,4.0,1.0,2.0,,2.0,14.0,1.0,,3.0,1.0,1.0,89.0
31,"Kirk, Brett",5,2,5,10,,,,4.0,1.0,1.0,,1.0,,1.0,,3.0,6.0,,,3.0,,,83.0
9,"Malceski, Nick",15,6,6,21,1,1.0,,5.0,5.0,5.0,,3.0,,1.0,,8.0,13.0,1.0,1.0,1.0,1.0,2.0,86.0
29,"Mattner, Martin",8,4,5,13,,,,,1.0,2.0,1.0,1.0,,,,1.0,10.0,,,1.0,3.0,,84.0
3,"McVeigh, Jarrad",12,6,13,25,,,,2.0,4.0,3.0,4.0,3.0,,,,9.0,16.0,,,1.0,2.0,,90.0
33,"Moore, Jarred",6,4,9,15,1,,,4.0,1.0,2.0,2.0,1.0,1.0,,,8.0,6.0,2.0,1.0,,,1.0,82.0
41,"Mumford, Shane",2,2,13,15,,,22.0,2.0,,,2.0,4.0,,3.0,,8.0,7.0,2.0,1.0,2.0,,,82.0
5,"OKeefe, Ryan",16,4,10,26,,,,4.0,2.0,4.0,6.0,4.0,1.0,1.0,,8.0,18.0,,,2.0,,,88.0
25,"Richards, Ted",7,7,6,13,,,,5.0,3.0,2.0,1.0,,,,,5.0,8.0,1.0,,2.0,1.0,,83.0
30,"Roberts-Thomson, Lewis",8,5,5,13,,,,3.0,2.0,,,3.0,1.0,1.0,,4.0,9.0,,,7.0,,,100.0
1,"Seaby, Mark",,,,,,,1.0,,,,,,,,,,,,,,,,1.0
2,"Shaw, Rhyce",16,4,4,20,,1.0,,3.0,2.0,3.0,,3.0,1.0,,,6.0,13.0,1.0,,2.0,3.0,2.0,90.0
40,"Smith, Nick",6,2,2,8,2,,,1.0,,2.0,2.0,1.0,1.0,1.0,,2.0,5.0,,,,,,86.0
18,"White, Jesse",2,1,6,8,,,10.0,2.0,,2.0,,2.0,,1.0,,4.0,4.0,,,2.0,1.0,,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,81,136,332,16,11.0,33.0,65.0,32.0,52.0,38.0,44.0,16.0,18.0,6.0,135.0,191.0,14.0,12.0,42.0,14.0,10.0,
Opposition,Opposition,186,77,112,298,13,9.0,37.0,78.0,35.0,45.0,24.0,47.0,18.0,16.0,,132.0,155.0,11.0,9.0,32.0,5.0,9.0,
