Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Brand, Kaiden",9,9,9,18,,,,,1.0,1.0,,,,,,3,15,,,4.0,,,100.0
22,"Breust, Luke",14,5,8,22,2.0,,,6.0,1.0,6.0,1.0,6.0,1.0,1.0,,10,12,1.0,,2.0,,2.0,82.0
9,"Burgoyne, Shaun",8,5,11,19,1.0,1.0,,4.0,,1.0,,2.0,1.0,1.0,,7,12,,1.0,1.0,,3.0,74.0
5,"Burton, Ryan",11,5,10,21,,,,2.0,3.0,2.0,,3.0,,1.0,,7,13,1.0,,4.0,,,80.0
8,"Duryea, Taylor",7,5,10,17,,2.0,,,,3.0,,1.0,,,,3,14,,2.0,3.0,,2.0,86.0
44,"Glass, Conor",10,5,5,15,,,,2.0,2.0,4.0,,,,,,5,10,1.0,,5.0,,,82.0
19,"Gunston, Jack",23,8,12,35,1.0,,,2.0,5.0,3.0,,1.0,1.0,,2.0,4,32,,,1.0,,,88.0
37,"Hardwick, Blake",17,6,6,23,,,,2.0,2.0,3.0,,1.0,1.0,1.0,,7,14,2.0,,6.0,,2.0,84.0
4,"Hartung, Billy",11,9,9,20,1.0,,,,1.0,1.0,,3.0,1.0,1.0,,3,18,,1.0,2.0,5.0,,80.0
31,"Henderson, Ricky",13,10,6,19,2.0,1.0,,2.0,,5.0,,,1.0,,,2,17,,1.0,,,2.0,73.0
15,"Hodge, Luke",13,6,8,21,,,,3.0,3.0,1.0,1.0,3.0,1.0,,,6,15,1.0,,5.0,,,83.0
17,"Howe, Daniel",7,5,5,12,2.0,,,6.0,,1.0,1.0,1.0,,,,5,7,1.0,,3.0,,,82.0
29,"Langford, Will",5,2,11,16,,1.0,,3.0,1.0,1.0,3.0,6.0,,5.0,,6,8,,1.0,,,1.0,81.0
7,"McEvoy, Ben",7,6,7,14,1.0,,29.0,2.0,,2.0,3.0,1.0,2.0,1.0,,7,9,1.0,1.0,7.0,,,82.0
3,"Mitchell, Tom",16,7,21,37,,1.0,,5.0,2.0,2.0,5.0,2.0,1.0,1.0,3.0,10,27,,1.0,,1.0,2.0,85.0
23,"OBrien, Tim",5,3,3,8,1.0,,3.0,4.0,,2.0,,,2.0,,,7,1,2.0,1.0,2.0,,,66.0
2,"Roughead, Jarryd",6,3,14,20,2.0,,,3.0,,2.0,,3.0,,,,6,14,1.0,1.0,1.0,,1.0,89.0
25,"Schoenmakers, Ryan",9,2,8,17,1.0,2.0,,1.0,,1.0,1.0,3.0,1.0,2.0,,6,9,1.0,,1.0,,,74.0
26,"Shiels, Liam",11,5,14,25,,2.0,,5.0,,4.0,4.0,2.0,1.0,,1.0,6,17,,1.0,1.0,,,82.0
21,"Sicily, James",15,11,14,29,,,,,3.0,1.0,1.0,4.0,1.0,1.0,,12,18,4.0,,1.0,,,84.0
16,"Smith, Isaac",13,6,7,20,1.0,,,2.0,3.0,3.0,2.0,,1.0,,,4,16,,1.0,1.0,,,85.0
11,"Whitecross, Brendan",7,7,11,18,,,,1.0,,,1.0,1.0,,,,1,16,,1.0,1.0,,,78.0
Totals,Totals,237,130,209,446,15.0,10.0,32.0,55.0,27.0,49.0,23.0,43.0,16.0,15.0,6.0,127,314,16.0,13.0,51.0,6.0,15.0,
Opposition,Opposition,205,94,151,356,7.0,6.0,35.0,58.0,33.0,39.0,35.0,52.0,15.0,16.0,,132,226,8.0,9.0,50.0,2.0,6.0,
