Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Betheras, Rupert",7,4,4,11,1,,,3.0,,2.0,,2.0,,1.0,,3.0,8.0,,1.0,1.0,,,70.0
5,"Buckley, Nathan",20,7,7,27,1,,1.0,6.0,4.0,8.0,8.0,2.0,4.0,1.0,2.0,13.0,14.0,1.0,,1.0,2.0,1.0,95.0
17,"Burns, Scott",16,6,11,27,1,,,2.0,2.0,2.0,5.0,7.0,1.0,2.0,1.0,11.0,16.0,1.0,1.0,1.0,,,93.0
34,"Cloke, Jason",1,,,1,,,,1.0,2.0,,,,1.0,,,1.0,1.0,,,3.0,,,40.0
13,"Cole, Richard",6,1,1,7,,,,3.0,3.0,,1.0,,,,,1.0,6.0,,,2.0,,1.0,74.0
4,"Didak, Alan",10,4,,10,,1.0,,,1.0,2.0,,3.0,,,,1.0,8.0,,,1.0,1.0,,51.0
25,"Fraser, Josh",12,7,4,16,1,3.0,9.0,2.0,,3.0,5.0,2.0,3.0,1.0,,9.0,7.0,1.0,2.0,,,,100.0
6,"Holland, Brodie",11,3,9,20,1,,,5.0,2.0,4.0,3.0,1.0,4.0,,,12.0,9.0,,,1.0,,1.0,81.0
26,"Johnson, Ben",8,2,1,9,1,,,,2.0,2.0,1.0,2.0,1.0,1.0,,5.0,5.0,,,2.0,,,89.0
28,"Kinnear, Ben",3,1,1,4,,,,3.0,,,,1.0,,,,,4.0,,1.0,,,,25.0
18,"Licuria, Paul",17,9,13,30,,,,4.0,2.0,5.0,3.0,4.0,,2.0,3.0,8.0,21.0,,,1.0,1.0,1.0,79.0
39,"Lokan, Matthew",7,5,6,13,,1.0,,4.0,2.0,3.0,1.0,2.0,,1.0,,2.0,11.0,1.0,,2.0,3.0,,95.0
37,"Lonie, Ryan",6,2,6,12,1,,,,2.0,1.0,,1.0,1.0,,,5.0,6.0,1.0,,2.0,,,69.0
7,"Molloy, Jarrod",14,7,9,23,4,1.0,1.0,1.0,,5.0,2.0,3.0,,1.0,,9.0,12.0,1.0,4.0,1.0,,1.0,100.0
11,"OBree, Shane",6,1,5,11,2,,,4.0,,3.0,2.0,,3.0,,,9.0,3.0,,1.0,,,1.0,86.0
35,"Prestigiacomo, Simon",3,3,8,11,,,,2.0,,,,1.0,,1.0,,5.0,5.0,,,3.0,,,100.0
23,"Rocca, Anthony",13,7,7,20,3,1.0,4.0,5.0,2.0,3.0,3.0,2.0,1.0,2.0,,13.0,6.0,4.0,3.0,3.0,,,99.0
36,"Swan, Dane",6,3,7,13,,,,2.0,2.0,2.0,1.0,2.0,,1.0,,4.0,8.0,1.0,,3.0,1.0,1.0,75.0
20,"Tarrant, Chris",12,9,2,14,2,,,,,4.0,,,2.0,,,4.0,11.0,1.0,2.0,2.0,,1.0,100.0
14,"Wakelin, Shane",6,4,1,7,,,,,1.0,,,1.0,,1.0,,2.0,4.0,,,1.0,2.0,,86.0
19,"Williams, Andrew",9,6,8,17,2,1.0,,3.0,1.0,2.0,1.0,4.0,,,,4.0,12.0,1.0,3.0,1.0,1.0,,96.0
2,"Woewodin, Shane",12,4,4,16,,1.0,,4.0,4.0,2.0,5.0,1.0,1.0,1.0,,7.0,7.0,,,1.0,2.0,,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,95,114,319,20,11.0,15.0,54.0,32.0,53.0,41.0,41.0,22.0,16.0,6.0,128.0,184.0,13.0,18.0,32.0,13.0,8.0,
Opposition,Opposition,183,103,118,301,9,8.0,49.0,38.0,30.0,43.0,31.0,57.0,16.0,22.0,,118.0,187.0,16.0,6.0,41.0,12.0,4.0,
