Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",9.0,5.0,5.0,14,,,1.0,3.0,4.0,,,,1.0,,,6.0,7,,,,,,
26,"Bickley, Mark",12.0,2.0,3.0,15,,,,1.0,3.0,2.0,4.0,,1.0,,,9.0,6,,,,,,
35,"Biglands, Rhett",10.0,6.0,2.0,12,,2.0,16.0,3.0,,6.0,2.0,3.0,,,,4.0,9,,,,,,
44,"Caven, Peter",6.0,5.0,8.0,14,,,,2.0,2.0,1.0,,2.0,1.0,3.0,,4.0,10,1.0,,2.0,,,
4,"Clarke, Matthew",3.0,1.0,2.0,5,1.0,,3.0,,1.0,,1.0,,2.0,,,4.0,1,,,,,,
14,"Connell, Matthew",10.0,8.0,4.0,14,,,,1.0,,5.0,3.0,1.0,,,,3.0,11,1.0,,,,,
33,"Eccles, Andrew",5.0,1.0,,5,,,1.0,3.0,,1.0,2.0,,,1.0,,3.0,2,,,,,,
9,"Edwards, Tyson",12.0,3.0,4.0,16,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,4.0,13,,,,1.0,,
36,"Goodwin, Simon",8.0,4.0,11.0,19,,,,,,3.0,3.0,4.0,,,,8.0,12,,,2.0,,,
34,"Hart, Ben",13.0,6.0,6.0,19,,,,3.0,7.0,,,4.0,,,,4.0,12,,,,,,
11,"James, Brett",,,2.0,2,,,,1.0,,,1.0,,,,,,2,,,,,,
3,"Jarman, Darren",11.0,6.0,7.0,18,1.0,1.0,,,4.0,4.0,4.0,3.0,,,,11.0,7,,2.0,1.0,3.0,,
28,"Johnson, Kane",9.0,3.0,4.0,13,,,,1.0,2.0,2.0,2.0,1.0,2.0,,,4.0,9,,,,,,
5,"Koster, Kym",8.0,2.0,10.0,18,,,,,1.0,5.0,3.0,5.0,,,,11.0,8,,,2.0,,,
16,"McGregor, Ken",3.0,3.0,1.0,4,,,2.0,,2.0,,,1.0,,2.0,,1.0,4,,,1.0,,,
23,"McLeod, Andrew",17.0,2.0,4.0,21,4.0,1.0,,3.0,,9.0,3.0,6.0,1.0,2.0,2.0,10.0,13,,,2.0,1.0,,
52,"Rehn, Shaun",5.0,3.0,6.0,11,1.0,,1.0,3.0,1.0,2.0,2.0,1.0,,1.0,,6.0,5,,1.0,,,,
32,"Ricciuto, Mark",12.0,4.0,9.0,21,2.0,1.0,,2.0,1.0,6.0,3.0,2.0,,1.0,,8.0,13,1.0,1.0,2.0,1.0,,
10,"Robran, Matthew",5.0,4.0,3.0,8,2.0,1.0,4.0,2.0,,1.0,,1.0,,1.0,,4.0,5,1.0,3.0,1.0,,,
20,"Stenglein, Tyson",6.0,7.0,11.0,17,,,1.0,3.0,1.0,2.0,3.0,3.0,,,,6.0,11,1.0,,3.0,,,
30,"Vardy, Peter",7.0,2.0,,7,3.0,1.0,,,,2.0,,1.0,3.0,,,5.0,2,,,2.0,,,
17,"Welsh, Scott",2.0,,4.0,6,,,,1.0,,,3.0,2.0,,4.0,,5.0,1,,,,,,
Totals,Totals,173.0,77.0,106.0,279,14.0,8.0,29.0,33.0,30.0,52.0,41.0,41.0,12.0,16.0,2.0,120.0,163,5.0,7.0,18.0,6.0,,
Opposition,Opposition,209.0,87.0,130.0,339,20.0,19.0,25.0,42.0,31.0,61.0,34.0,41.0,16.0,12.0,4.0,147.0,190,12.0,15.0,23.0,16.0,,
