Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",2,,,2,1,,,2.0,,,,,,,,1.0,1.0,,,1.0,,,
26,"Bell, Peter",14,6,10,24,1,1.0,,3.0,2.0,2.0,7.0,3.0,1.0,1.0,,7.0,16.0,,1.0,3.0,,,
12,"Blakey, John",14,3,7,21,,1.0,,1.0,1.0,5.0,6.0,,1.0,,,4.0,13.0,,,1.0,,,
22,"Burton, Matthew",6,2,4,10,,,29.0,2.0,2.0,3.0,3.0,1.0,1.0,,,8.0,1.0,2.0,,1.0,,,
17,"Calthorpe, David",,1,2,2,,,,1.0,,,1.0,,,,,2.0,1.0,,,3.0,,,
18,"Carey, Wayne",16,10,10,26,5,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,2.0,,17.0,9.0,5.0,5.0,1.0,1.0,,
9,"Chandler, Brett",2,,2,4,,,,3.0,,1.0,1.0,1.0,,1.0,,4.0,,,,2.0,,,
23,"Clayton, Shane",14,7,12,26,2,1.0,,3.0,2.0,7.0,1.0,2.0,3.0,1.0,3.0,8.0,20.0,,3.0,2.0,2.0,,
6,"Grant, Shannon",22,5,3,25,,3.0,,2.0,4.0,5.0,4.0,1.0,1.0,1.0,,7.0,18.0,,2.0,1.0,2.0,,
29,"Harvey, Brent",19,7,5,24,2,,,1.0,2.0,6.0,3.0,1.0,1.0,3.0,1.0,9.0,16.0,,1.0,2.0,4.0,,
34,"King, David",12,3,4,16,,,,3.0,2.0,3.0,,2.0,2.0,,,6.0,10.0,1.0,,3.0,1.0,,
27,"Lange, Adam",2,,1,3,,,,1.0,3.0,,,1.0,1.0,,,2.0,1.0,,,3.0,,,
35,"Makepeace, Troy",5,3,4,9,,,,3.0,1.0,1.0,1.0,4.0,,,,4.0,5.0,1.0,,2.0,1.0,,
4,"Martyn, Mick",5,3,1,6,,,,,2.0,,,,1.0,,,3.0,3.0,,,1.0,,,
5,"McCartney, Jason",11,8,3,14,,,,2.0,3.0,1.0,,,,1.0,2.0,7.0,7.0,3.0,,,2.0,,
31,"McKernan, Corey",8,4,6,14,,1.0,4.0,2.0,1.0,4.0,4.0,1.0,,1.0,,8.0,6.0,,1.0,3.0,,,
44,"Motlop, Shannon",8,2,8,16,3,,,1.0,,3.0,1.0,2.0,1.0,,,13.0,3.0,1.0,,2.0,,,
28,"Pickett, Byron",10,5,2,12,,,1.0,4.0,3.0,1.0,1.0,,,1.0,,4.0,8.0,2.0,,4.0,1.0,,
13,"Pike, Martin",6,6,3,9,,,,3.0,2.0,3.0,,,,,,2.0,7.0,2.0,,,1.0,,
24,"Sholl, Craig",7,2,4,11,3,1.0,,2.0,,3.0,1.0,1.0,1.0,1.0,,7.0,3.0,1.0,1.0,,,,
7,"Simpson, Adam",18,5,2,20,,,1.0,3.0,,5.0,5.0,4.0,,1.0,,7.0,14.0,1.0,,2.0,,,
25,"Spaull, John",2,1,3,5,,,,2.0,,2.0,,1.0,,,,5.0,,1.0,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,83,96,299,17,14.0,35.0,45.0,31.0,58.0,40.0,26.0,15.0,14.0,6.0,135.0,162.0,20.0,14.0,38.0,15.0,,
Opposition,Opposition,212,106,108,320,17,10.0,23.0,34.0,36.0,56.0,29.0,25.0,14.0,15.0,,125.0,195.0,13.0,14.0,17.0,10.0,,
