Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
13,"Brunton, Neil",23y 162d,14 (4-1-9 32.14%),2 (0.14),←,
29,"Cordy, Neil",33y 66d,232 (90-1-141 39.01%),32 (0.14),93 (39-1-53 42.47%),4 (0.04)
40,"Dunkley, Andrew",23y 350d,9 (2-1-6 27.78%),,←,
47,"Higgins, Leon",23y 352d,84 (31-2-51 38.10%),64 (0.76),←,
31,"Holmes, Darren",21y 284d,17 (5-2-10 35.29%),1 (0.06),←,
19,"John, Gareth",20y 148d,13 (1-0-12 7.69%),2 (0.15),←,
11,"Kappler, Darren",27y 142d,96 (33-0-63 34.38%),64 (0.67),9 (3-0-6 33.33%),13 (1.44)
14,"Kelly, Paul",22y 321d,41 (11-2-28 29.27%),18 (0.44),←,
1,"Lawson, Jamie",20y 252d,27 (9-2-16 37.04%),17 (0.63),←,
3,"Lewis, Dale",23y 40d,34 (10-2-22 32.35%),37 (1.09),←,
34,"Luff, Troy",22y 204d,13 (4-1-8 34.62%),12 (0.92),←,
16,"McGovern, Andrew",24y 67d,11 (3-1-7 31.82%),5 (0.45),←,
8,"Minton-Connell, Simon",23y 48d,24 (10-0-14 41.67%),63 (2.63),5 (1-0-4 20.00%),13 (2.60)
10,"Mitchell, Barry",26y 189d,159 (70-2-87 44.65%),209 (1.31),←,
35,"Murphy, David",29y 295d,141 (61-0-80 43.26%),88 (0.62),←,
18,"Nettelbeck, Craig",20y 18d,31 (9-2-20 32.26%),21 (0.68),←,
22,"Rose, Gavin",22y 258d,6 (1-1-4 25.00%),,←,
15,"Strooper, David",24y 109d,54 (17-1-36 32.41%),54 (1.00),11 (3-1-7 31.82%),26 (2.36)
2,"Tunbridge, Brad",28y 139d,35 (10-2-23 31.43%),12 (0.34),←,
26,"Wright, Stephen",31y 99d,238 (106-1-131 44.75%),246 (1.03),←,
Totals,Totals,24y 250d,1279 (487-24-768 38.08%),947 (0.74),,
C,"Buckenara, Gary",33y 346d,11 (3-1-7 31.82%),,←,
