Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",8,3,4,12,,,1.0,2.0,,5.0,4.0,1.0,,,,4.0,7.0,,,,,,80.0
27,"Ball, Jason",13,6,2,15,,,17.0,,2.0,3.0,2.0,1.0,1.0,1.0,,6.0,8.0,2.0,,3.0,,1.0,72.0
21,"Barry, Leo",5,3,4,9,,,,1.0,1.0,,,4.0,1.0,3.0,,4.0,5.0,,,5.0,2.0,,100.0
6,"Bolton, Craig",8,4,2,10,,,,4.0,6.0,,1.0,1.0,,1.0,,3.0,5.0,1.0,,4.0,1.0,,100.0
24,"Bolton, Jude",12,3,3,15,,,1.0,8.0,1.0,7.0,4.0,2.0,1.0,1.0,,7.0,9.0,,,4.0,1.0,,77.0
32,"Buchanan, Amon",5,,8,13,1,,,6.0,1.0,3.0,3.0,4.0,2.0,4.0,,11.0,3.0,,,3.0,1.0,1.0,85.0
28,"Crouch, Jared",,,2,2,,,,1.0,,,,1.0,,,,1.0,1.0,,,1.0,,,100.0
2,"Davis, Nick",7,4,4,11,2,,,,1.0,2.0,1.0,1.0,,1.0,,3.0,9.0,,1.0,,2.0,,82.0
26,"Dempster, Sean",1,1,1,2,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,29.0
12,"Fosdike, Nic",4,1,2,6,,,,,,2.0,4.0,3.0,,3.0,,4.0,3.0,,,1.0,2.0,1.0,61.0
37,"Goodes, Adam",16,10,6,22,1,,1.0,1.0,4.0,3.0,4.0,,1.0,,1.0,9.0,12.0,1.0,1.0,4.0,,2.0,97.0
1,"Hall, Barry",12,8,4,16,7,,,1.0,,1.0,,1.0,1.0,,2.0,8.0,9.0,2.0,5.0,2.0,,,99.0
16,"Jolly, Darren",4,,3,7,1,1.0,14.0,,,3.0,2.0,,4.0,,,5.0,2.0,,,,,1.0,79.0
17,"Kennelly, Tadhg",8,2,3,11,,,,2.0,7.0,2.0,,2.0,,,,3.0,5.0,,,5.0,1.0,,100.0
31,"Kirk, Brett",17,6,12,29,1,,,7.0,2.0,6.0,3.0,4.0,2.0,1.0,3.0,13.0,17.0,,1.0,2.0,,2.0,93.0
40,"Malceski, Nick",2,2,2,4,,,,,,,,,,,,1.0,3.0,,,,,,35.0
4,"Mathews, Ben",4,2,3,7,1,,,3.0,1.0,1.0,,1.0,,1.0,,1.0,6.0,,1.0,3.0,,,68.0
5,"OKeefe, Ryan",13,3,6,19,1,1.0,,5.0,,8.0,4.0,3.0,,2.0,,13.0,6.0,1.0,,2.0,1.0,,91.0
19,"OLoughlin, Michael",9,4,6,15,1,1.0,,1.0,,2.0,,1.0,,,,5.0,10.0,1.0,4.0,1.0,,3.0,93.0
30,"Roberts-Thomson, Lewis",5,3,4,9,,1.0,2.0,4.0,4.0,,1.0,,3.0,,,8.0,2.0,1.0,1.0,2.0,2.0,,100.0
13,"Schneider, Adam",12,4,3,15,,,,2.0,3.0,1.0,,5.0,,,,2.0,11.0,,,,1.0,,91.0
10,"Williams, Paul",8,3,3,11,,,,3.0,2.0,1.0,1.0,1.0,,,,5.0,6.0,,,,,,69.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,173,72,87,260,16,8.0,36.0,52.0,35.0,50.0,34.0,36.0,16.0,18.0,6.0,117.0,140.0,9.0,14.0,43.0,14.0,11.0,
Opposition,Opposition,167,70,79,246,11,12.0,32.0,66.0,34.0,47.0,36.0,38.0,18.0,16.0,,113.0,132.0,10.0,14.0,38.0,9.0,3.0,
