Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",25y 172d,84 (33-1-50 39.88%),29 (0.35),9 (4-0-5 44.44%),
11,"Aish, James",25y 140d,100 (40-0-60 40.00%),23 (0.23),18 (7-0-11 38.89%),
19,"Blakely, Connor",25y 26d,67 (26-0-41 38.81%),3 (0.04),←,
8,"Brayshaw, Andrew",21y 140d,58 (23-0-35 39.66%),15 (0.26),←,
5,"Cerra, Adam",21y 172d,60 (24-0-36 40.00%),11 (0.18),←,
27,"Chapman, Heath",19y 56d,1 (1-0-0 100.00%),,←,
33,"Colyer, Travis",29y 216d,108 (51-1-56 47.69%),62 (0.57),21 (8-0-13 38.10%),8 (0.38)
6,"Conca, Reece",28y 228d,142 (73-1-68 51.76%),25 (0.18),38 (15-0-23 39.47%),2 (0.05)
36,"Cox, Brennan",22y 227d,49 (17-0-32 34.69%),27 (0.55),←,
4,"Darcy, Sean",22y 289d,42 (15-0-27 35.71%),12 (0.29),←,
43,"Frederick, Michael",20y 315d,11 (6-0-5 54.55%),5 (0.45),←,
7,"Fyfe, Nat",29y 191d,189 (100-1-88 53.17%),159 (0.84),←,
42,"Giro, Stefan",22y 18d,12 (5-0-7 41.67%),3 (0.25),←,
15,"Hughes, Ethan",26y 111d,69 (26-0-43 37.68%),4 (0.06),←,
22,"Meek, Lloyd",22y 340d,2 (1-0-1 50.00%),,←,
16,"Mundy, David",35y 251d,334 (168-1-165 50.45%),141 (0.42),←,
13,"Ryan, Luke",25y 50d,68 (26-0-42 38.24%),3 (0.04),←,
28,"Schultz, Lachie",23y 118d,26 (10-0-16 38.46%),20 (0.77),←,
3,"Serong, Caleb",20y 47d,16 (8-0-8 50.00%),2 (0.13),←,
39,"Switkowski, Sam",24y 128d,22 (9-0-13 40.91%),10 (0.45),←,
20,"Taberner, Matthew",27y 284d,89 (41-0-48 46.07%),109 (1.22),←,
14,"Wilson, Nathan",28y 80d,132 (63-2-67 48.48%),18 (0.14),55 (23-0-32 41.82%),2 (0.04)
26,"Young, Hayden",19y 351d,7 (3-0-4 42.86%),,←,
Totals,Totals,24y 251d,1688 (769-7-912 45.56%),681 (0.40),,
C,"Longmuir, Justin",40y 66d,19 (8-0-11 42.11%),,←,
