Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",8,2,5,13,3,,,,,1.0,1.0,2.0,,1.0,,4.0,9.0,1.0,2.0,1.0,,,83.0
19,"Blakely, Connor",14,1,8,22,,,7.0,7.0,1.0,6.0,6.0,2.0,1.0,2.0,,15.0,10.0,1.0,,,,,62.0
30,"Clarke, Zac",1,1,7,8,,,15.0,2.0,1.0,,1.0,5.0,,5.0,,5.0,2.0,,,3.0,,,66.0
17,"Crozier, Hayden",11,5,4,15,,,,3.0,3.0,2.0,,1.0,1.0,,,6.0,9.0,1.0,,1.0,,,82.0
3,"Dawson, Zac",3,1,6,9,,,,,1.0,1.0,,3.0,2.0,1.0,,5.0,3.0,,,5.0,,,100.0
12,"Griffin, Jonathon",1,,2,3,,,19.0,6.0,,,,2.0,,1.0,,2.0,1.0,,,5.0,,1.0,82.0
15,"Hughes, Ethan",9,5,8,17,,,,1.0,3.0,1.0,,2.0,1.0,1.0,,9.0,7.0,2.0,,4.0,,,92.0
5,"Ibbotson, Garrick",6,1,6,12,,,,2.0,,1.0,,4.0,1.0,,,4.0,9.0,,,1.0,,,95.0
26,"Langdon, Ed",9,3,3,12,1,2.0,,5.0,,1.0,1.0,3.0,,,,4.0,7.0,2.0,1.0,,,,71.0
23,"Mayne, Chris",6,3,8,14,,,,6.0,1.0,1.0,,1.0,1.0,1.0,,4.0,11.0,1.0,,,1.0,,91.0
16,"Mundy, David",9,2,14,23,,,3.0,6.0,2.0,4.0,8.0,6.0,,3.0,,14.0,10.0,,,2.0,,,86.0
27,"Neale, Lachie",15,7,22,37,,,,9.0,1.0,3.0,6.0,4.0,3.0,,1.0,18.0,20.0,,,,,,87.0
29,"Pavlich, Matthew",6,3,3,9,,,,6.0,1.0,2.0,,2.0,,1.0,,3.0,6.0,1.0,,,,1.0,94.0
25,"Pearce, Alex",9,3,6,15,,,,3.0,2.0,,,1.0,3.0,1.0,,7.0,9.0,,,8.0,,,60.0
46,"Pearce, Clancee",7,2,3,10,,,,5.0,2.0,,2.0,,1.0,,,4.0,6.0,,,2.0,,,57.0
6,"Pearce, Danyle",19,2,4,23,,,,3.0,3.0,6.0,5.0,3.0,1.0,,,9.0,12.0,,,1.0,,,69.0
11,"Sheridan, Tom",9,3,6,15,,,,1.0,2.0,1.0,,3.0,,1.0,,1.0,13.0,,,1.0,1.0,1.0,79.0
34,"Spurr, Lee",11,5,4,15,,,,2.0,3.0,2.0,1.0,6.0,1.0,4.0,,2.0,11.0,,,2.0,,1.0,93.0
8,"Suban, Nick",11,1,9,20,,2.0,,7.0,2.0,5.0,4.0,,1.0,,,11.0,9.0,,1.0,1.0,,,81.0
20,"Taberner, Matthew",5,2,6,11,1,,,3.0,,2.0,,3.0,1.0,1.0,,9.0,3.0,2.0,,4.0,,,89.0
10,"Walters, Michael",8,,3,11,1,3.0,,5.0,,1.0,1.0,1.0,2.0,,,3.0,7.0,,,2.0,,,84.0
14,"Weller, Lachie",6,,6,12,,,,3.0,,3.0,,6.0,1.0,1.0,,6.0,4.0,,,,,,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,52,143,326,6,9.0,44.0,85.0,28.0,43.0,36.0,60.0,21.0,24.0,1.0,145.0,178.0,11.0,4.0,43.0,2.0,4.0,
Opposition,Opposition,217,86,130,347,11,17.0,48.0,67.0,31.0,43.0,42.0,56.0,24.0,21.0,5.0,153.0,189.0,11.0,10.0,50.0,,9.0,
