Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",24y 72d,41 (14-2-25 36.59%),8 (0.20),←,
11,"Batchelor, Jake",23y 85d,58 (28-2-28 50.00%),3 (0.05),←,
25,"Chaplin, Troy",29y 75d,190 (84-1-105 44.47%),14 (0.07),50 (29-0-21 58.00%),4 (0.08)
9,"Cotchin, Trent",25y 32d,137 (64-2-71 47.45%),81 (0.59),←,
3,"Deledio, Brett",28y 21d,216 (91-5-120 43.29%),146 (0.68),←,
10,"Edwards, Shane",26y 196d,157 (63-5-89 41.72%),106 (0.68),←,
5,"Ellis, Brandon",21y 279d,71 (37-1-33 52.82%),26 (0.37),←,
22,"Gordon, Nathan",25y 86d,19 (11-0-8 57.89%),17 (0.89),17 (9-0-8 52.94%),16 (0.94)
24,"Griffiths, Ben",23y 234d,40 (22-0-18 55.00%),23 (0.57),←,
6,"Grigg, Shaun",27y 20d,130 (60-2-68 46.92%),57 (0.44),87 (42-2-43 49.43%),47 (0.54)
2,"Grimes, Dylan",23y 297d,48 (24-0-24 50.00%),2 (0.04),←,
14,"Houli, Bachar",26y 362d,120 (56-3-61 47.92%),29 (0.24),94 (46-2-46 50.00%),20 (0.21)
28,"Hunt, Taylor",24y 185d,69 (51-0-18 73.91%),20 (0.29),6 (2-0-4 33.33%),1 (0.17)
20,"Maric, Ivan",29y 125d,138 (77-1-60 56.16%),51 (0.37),61 (34-1-26 56.56%),23 (0.38)
4,"Martin, Dustin",23y 317d,114 (51-2-61 45.61%),122 (1.07),←,
33,"McIntosh, Kamdyn",21y 36d,6 (2-0-4 33.33%),3 (0.50),←,
26,"Miles, Anthony",23y 70d,29 (12-0-17 41.38%),9 (0.31),19 (11-0-8 57.89%),8 (0.42)
38,"Morris, Steven",26y 129d,70 (36-1-33 52.14%),9 (0.13),←,
1,"Newman, Chris",32y 356d,256 (96-5-155 38.48%),47 (0.18),←,
18,"Rance, Alex",25y 212d,113 (47-2-64 42.48%),8 (0.07),←,
8,"Riewoldt, Jack",26y 190d,163 (68-4-91 42.94%),397 (2.44),←,
31,"Vlastuin, Nick",21y 20d,44 (23-0-21 52.27%),13 (0.30),←,
Totals,Totals,25y 155d,2229 (1017-38-1174 45.63%),1191 (0.53),,
C,"Hardwick, Damien",42y 264d,118 (53-2-63 45.76%),,←,
