Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
3,"Breuer, Shayne",25y 269d,98 (59-2-37 61.22%),95 (0.97),27 (13-1-13 50.00%),18 (0.67)
6,"Cummings, Scott",24y 139d,70 (38-3-29 56.43%),176 (2.51),30 (13-1-16 45.00%),93 (3.10)
28,"Daniels, Stephen",21y 276d,17 (7-1-9 44.12%),1 (0.06),←,
37,"Dew, Stuart",18y 292d,5 (1-0-4 20.00%),,←,
19,"Dickie, Donald",26y 29d,30 (13-1-16 45.00%),7 (0.23),←,
11,"Eagleton, Nathan",19y 208d,29 (13-1-15 46.55%),24 (0.83),←,
40,"Evans, Paul",19y 159d,6 (3-0-3 50.00%),5 (0.83),←,
17,"Fiegert, Nigel",22y 129d,13 (6-0-7 46.15%),3 (0.23),←,
10,"Francou, Josh",23y 303d,33 (15-1-17 46.97%),23 (0.70),←,
18,"Harwood, Mark",20y 59d,2 (0-0-2 0.00%),,←,
12,"Heaver, Brent",26y 356d,87 (58-1-28 67.24%),129 (1.48),11 (5-0-6 45.45%),11 (1.00)
39,"Heuskes, Adam",22y 78d,80 (39-1-40 49.38%),6 (0.08),31 (14-1-16 46.77%),
29,"Kingsley, Adam",22y 290d,23 (12-0-11 52.17%),7 (0.30),←,
20,"Lade, Brendon",21y 331d,33 (15-1-17 46.97%),20 (0.61),←,
22,"Lockwood, Bowen",19y 340d,19 (9-0-10 47.37%),13 (0.68),←,
9,"Lyle, Brayden",25y 92d,57 (28-1-28 50.00%),10 (0.18),31 (14-1-16 46.77%),5 (0.16)
33,"Mead, Darren",27y 69d,33 (15-1-17 46.97%),2 (0.06),←,
13,"Morton, Danny",24y 340d,41 (9-0-32 21.95%),23 (0.56),11 (5-0-6 45.45%),6 (0.55)
4,"Naish, Chris",26y 252d,154 (64-1-89 41.88%),223 (1.45),11 (5-0-6 45.45%),11 (1.00)
30,"Poole, Darryl",26y 66d,21 (9-0-12 42.86%),11 (0.52),←,
36,"Stevens, Nick",18y 154d,6 (3-0-3 50.00%),6 (1.00),←,
15,"Wilson, Michael",21y 197d,32 (15-1-16 48.44%),16 (0.50),←,
Totals,Totals,23y 2d,889 (431-16-442 48.48%),800 (0.90),,
C,"Cahill, John",58y 40d,80 (42-1-37 53.13%),,33 (15-1-17 46.97%),
