0,1,2,3,4,5,6
←,"Round: 7 Venue: Waverley Park Date: Sat, 8-May-1993 2:00 PM Attendance: 14375","Round: 7 Venue: Waverley Park Date: Sat, 8-May-1993 2:00 PM Attendance: 14375","Round: 7 Venue: Waverley Park Date: Sat, 8-May-1993 2:00 PM Attendance: 14375","Round: 7 Venue: Waverley Park Date: Sat, 8-May-1993 2:00 PM Attendance: 14375","Round: 7 Venue: Waverley Park Date: Sat, 8-May-1993 2:00 PM Attendance: 14375",→
←,Hawthorn,3.3.21,5.6.36,9.12.66,16.17.113,→
←,Brisbane Bears,2.1.13,6.6.42,7.9.51,10.10.70,→
←,Qrt margin,HW by 8,BB by 6,HW by 15,HW by 43,→
←,Qrt scores,HW 21-13,BB 29-15,HW 30-9,HW 47-19,→
←,Field umpires,"Anton McKernan (20), Grant Vernon (85)","Anton McKernan (20), Grant Vernon (85)","Anton McKernan (20), Grant Vernon (85)","Anton McKernan (20), Grant Vernon (85)",→
