Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",26y 231d,132 (73-3-56 56.44%),108 (0.82),←,
5,"Buckley, Nathan",21y 292d,27 (8-0-19 29.63%),24 (0.89),7 (4-0-3 57.14%),3 (0.43)
24,"Butcher, Kent",20y 190d,10 (5-0-5 50.00%),1 (0.10),←,
7,"Fraser, Mark",23y 99d,36 (22-0-14 61.11%),18 (0.50),←,
15,"Hassall, Jon",20y 273d,7 (4-0-3 57.14%),,←,
11,"Houlihan, Damian",18y 288d,2 (1-0-1 50.00%),4 (2.00),←,
23,"Kelly, Craig",27y 332d,82 (50-2-30 62.20%),42 (0.51),←,
44,"Kerrison, Shane",29y 47d,120 (72-2-46 60.83%),14 (0.12),←,
12,"McCartney, Jason",20y 61d,26 (14-0-12 53.85%),10 (0.38),←,
34,"McGuane, Mick",26y 136d,118 (73-2-43 62.71%),96 (0.81),←,
1,"Monkhorst, Damian",24y 266d,103 (65-2-36 64.08%),18 (0.17),←,
4,"Pert, Gary",28y 351d,207 (107-0-100 51.69%),45 (0.22),44 (30-0-14 68.18%),3 (0.07)
18,"Plain, Bradley",24y 231d,51 (34-0-17 66.67%),93 (1.82),5 (2-0-3 40.00%),4 (0.80)
13,"Richardson, Alan",28y 362d,79 (47-2-30 60.76%),10 (0.13),←,
36,"Rocca, Saverio",20y 175d,37 (23-0-14 62.16%),125 (3.38),←,
32,"Rowe, Brad",24y 172d,50 (25-0-25 50.00%),62 (1.24),36 (22-0-14 61.11%),53 (1.47)
29,"Russell, Scott",24y 7d,94 (59-2-33 63.83%),66 (0.70),←,
22,"Shaw, Tony",33y 295d,299 (170-3-126 57.36%),154 (0.52),←,
14,"Watson, Shane",20y 86d,37 (21-0-16 56.76%),36 (0.97),←,
10,"Williams, Paul",21y 41d,59 (35-0-24 59.32%),61 (1.03),←,
19,"Wright, Graham",25y 342d,119 (79-2-38 67.23%),88 (0.74),←,
Totals,Totals,24y 151d,1695 (987-20-688 58.23%),1075 (0.63),,
C,"Matthews, Leigh",42y 74d,186 (109-3-74 59.41%),,←,
