Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Adams, Taylor",9,2,11,20,,1.0,,5.0,,1.0,4.0,2.0,,1.0,,11,10,,,1.0,,1.0,68.0
36,"Amartey, Joel",6,1,2,8,2.0,1.0,,,,3.0,,2.0,3.0,1.0,,6,4,1.0,1.0,5.0,,,65.0
22,"Blakey, Nick",9,2,6,15,,1.0,,3.0,3.0,3.0,,2.0,,1.0,,4,7,,,5.0,4.0,,87.0
16 ↑,"Campbell, Braeden",4,3,4,8,,1.0,,,1.0,,1.0,2.0,,,,2,6,1.0,1.0,1.0,,,28.0
7,"Cunningham, Harry",8,5,1,9,1.0,,,4.0,1.0,2.0,,,1.0,,,3,8,,,4.0,,,85.0
13,"Florent, Oliver",10,2,8,18,,,,1.0,2.0,3.0,2.0,4.0,,,,5,9,,,3.0,2.0,,85.0
42 ↓,"Fox, Robbie",2,1,3,5,,,,2.0,1.0,,,,2.0,,,4,2,,,1.0,,,58.0
10,"Francis, Aaron",7,4,5,12,,,,,6.0,,,1.0,1.0,1.0,,5,8,,,5.0,,,85.0
4,"Grundy, Brodie",6,1,15,21,,,32.0,8.0,2.0,3.0,7.0,6.0,2.0,4.0,,15,6,,,4.0,,1.0,73.0
21,"Gulden, Errol",24,10,4,28,,,,3.0,3.0,8.0,2.0,6.0,,2.0,,3,24,,,1.0,1.0,,95.0
9,"Hayward, Will",10,5,5,15,1.0,1.0,,4.0,,6.0,,2.0,,1.0,,6,10,,,1.0,,1.0,86.0
5,"Heeney, Isaac",14,4,10,24,3.0,1.0,,8.0,,6.0,5.0,6.0,3.0,1.0,2.0,10,12,2.0,3.0,,,1.0,80.0
17,"Jordon, James",9,3,7,16,1.0,,,6.0,,4.0,3.0,1.0,,1.0,,7,10,,,3.0,,1.0,83.0
44,"Lloyd, Jake",14,7,7,21,,,,2.0,2.0,5.0,2.0,4.0,3.0,1.0,,7,14,,,,,,82.0
6,"McDonald, Logan",8,5,1,9,,2.0,,2.0,,1.0,,1.0,,,,4,4,1.0,3.0,1.0,,2.0,94.0
27,"McInerney, Justin",9,2,7,16,,,,3.0,,1.0,,1.0,1.0,1.0,,6,10,,,2.0,,,78.0
2,"McLean, Hayden",13,6,5,18,2.0,1.0,6.0,3.0,3.0,1.0,,,,,,7,11,2.0,3.0,3.0,,1.0,81.0
43,"Melican, Lewis",4,2,2,6,,,,,2.0,,,1.0,,,,3,2,1.0,,5.0,,,79.0
11,"Papley, Tom",11,1,1,12,2.0,3.0,,3.0,,4.0,4.0,1.0,1.0,,,3,7,,,,1.0,,77.0
24,"Rampe, Dane",10,5,1,11,,,,,5.0,,,1.0,,1.0,,1,12,1.0,,5.0,,,81.0
8,"Rowbottom, James",11,2,8,19,1.0,,,16.0,3.0,2.0,6.0,2.0,1.0,1.0,1.0,11,8,,,,,1.0,79.0
1,"Warner, Chad",15,4,13,28,3.0,2.0,,4.0,4.0,5.0,2.0,3.0,1.0,1.0,3.0,10,16,1.0,1.0,2.0,9.0,3.0,90.0
15,"Wicks, Sam",6,1,10,16,1.0,1.0,,,,2.0,1.0,3.0,,1.0,,7,10,,,3.0,,2.0,82.0
Totals,Totals,219,78,136,355,17.0,15.0,38.0,77.0,38.0,60.0,39.0,51.0,19.0,19.0,6.0,140,210,10.0,12.0,55.0,17.0,14.0,
Opposition,Opposition,219,85,121,340,9.0,11.0,21.0,55.0,42.0,49.0,35.0,64.0,19.0,19.0,,134,195,8.0,8.0,36.0,,7.0,
