Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bowey, Jake",20y 328d,42 (33-0-9 78.57%),6 (0.14),←,
10,"Brayshaw, Angus",27y 209d,163 (92-1-70 56.75%),47 (0.29),←,
37,"Chandler, Kade",23y 205d,28 (19-0-9 67.86%),22 (0.79),←,
11,"Gawn, Max",31y 219d,198 (99-1-98 50.25%),98 (0.49),←,
4,"Harmes, James",27y 305d,152 (82-0-70 53.95%),78 (0.51),←,
14,"Hibberd, Michael",33y 215d,195 (100-2-93 51.79%),14 (0.07),111 (60-1-50 54.50%),3 (0.03)
12,"Hunter, Lachie",28y 236d,192 (106-0-86 55.21%),79 (0.41),19 (14-0-5 73.68%),6 (0.32)
23,"Jordon, James",22y 229d,63 (48-1-14 76.98%),17 (0.27),←,
15,"Langdon, Ed",27y 186d,152 (83-1-68 54.93%),65 (0.43),84 (58-1-25 69.64%),32 (0.38)
8,"Lever, Jake",27y 154d,155 (101-1-53 65.48%),4 (0.03),99 (63-1-35 64.14%),1 (0.01)
1,"May, Steven",31y 208d,211 (96-2-113 45.97%),23 (0.11),88 (58-1-29 66.48%),2 (0.02)
41,"McVee, Judd",19y 364d,20 (14-0-6 70.00%),,←,
18,"Melksham, Jake",31y 342d,218 (114-1-103 52.52%),175 (0.80),104 (62-0-42 59.62%),118 (1.13)
30,"Neal-Bullen, Alex",27y 209d,148 (88-1-59 59.80%),105 (0.71),←,
5,"Petracca, Christian",27y 214d,171 (98-1-72 57.60%),165 (0.96),←,
35,"Petty, Harry",23y 267d,62 (36-1-25 58.87%),19 (0.31),←,
36,"Pickett, Kysaiah",22y 65d,80 (55-1-24 69.38%),120 (1.50),←,
24,"Rivers, Trent",22y 7d,72 (52-1-19 72.92%),7 (0.10),←,
3,"Salem, Christian",28y 22d,154 (79-1-74 51.62%),25 (0.16),←,
29,"Smith, Joel",27y 162d,37 (23-0-14 62.16%),5 (0.14),←,
32,"Sparrow, Tom",23y 67d,69 (47-1-21 68.84%),25 (0.36),←,
2,"van Rooyen, Jacob",20y 112d,16 (12-0-4 75.00%),24 (1.50),←,
7,"Viney, Jack",29y 115d,191 (87-1-103 45.81%),56 (0.29),←,
Totals,Totals,26y 130d,2789 (1564-18-1207 56.08%),1179 (0.42),,
C,"Goodwin, Simon",46y 223d,155 (91-1-63 59.03%),,154 (91-1-62 59.42%),
