Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bateman, Chance",15,3,10,25,,1.0,,2.0,5.0,5.0,2.0,7.0,3.0,1.0,,5.0,20.0,,,2.0,4.0,,95.0
17,"Brennan, Luke",1,2,3,4,,,,,,1.0,,,,,,2.0,2.0,,,,,,62.0
30,"Brown, Campbell",7,2,7,14,,,,3.0,2.0,2.0,,1.0,2.0,,,7.0,7.0,,,,5.0,,81.0
39,"Campbell, Robert",1,,3,4,,,18.0,4.0,1.0,,3.0,2.0,1.0,2.0,,3.0,1.0,,,1.0,,,59.0
9,"Crawford, Shane",18,4,6,24,1,,,5.0,4.0,3.0,5.0,6.0,2.0,1.0,,10.0,13.0,,1.0,,1.0,,100.0
24,"Croad, Trent",10,7,6,16,,,,,3.0,3.0,,1.0,,1.0,,5.0,11.0,1.0,,6.0,4.0,1.0,100.0
19,"Dixon, Ben",6,2,2,8,2,1.0,,1.0,,2.0,1.0,2.0,2.0,1.0,,5.0,3.0,,1.0,1.0,,1.0,100.0
1,"Everitt, Peter",9,2,5,14,1,,27.0,4.0,1.0,2.0,8.0,2.0,1.0,1.0,,11.0,3.0,,,3.0,1.0,1.0,100.0
38,"Franklin, Lance",5,2,1,6,,,,1.0,,5.0,1.0,2.0,,1.0,,3.0,3.0,,,,1.0,,65.0
3,"Hay, Jonathan",2,2,6,8,,,,1.0,2.0,,,2.0,,2.0,,3.0,4.0,,,5.0,,,92.0
15,"Hodge, Luke",10,3,6,16,,,,1.0,2.0,3.0,1.0,4.0,1.0,1.0,,3.0,13.0,,,3.0,1.0,,96.0
2,"Holland, Nick",6,9,8,14,1,2.0,1.0,2.0,,1.0,,3.0,1.0,3.0,,4.0,9.0,1.0,2.0,1.0,,,80.0
8,"Jacobs, Danny",4,4,7,11,1,,,1.0,1.0,,,,1.0,,,4.0,7.0,1.0,2.0,7.0,,,82.0
18,"Ladson, Rick",10,2,5,15,1,1.0,,4.0,1.0,5.0,2.0,4.0,2.0,2.0,,8.0,7.0,,,1.0,,1.0,93.0
12,"Lonie, Nathan",10,,5,15,,,,,5.0,3.0,1.0,2.0,,1.0,,2.0,11.0,,,3.0,1.0,1.0,72.0
14,"Miller, Harry",3,,,3,,1.0,,1.0,,,1.0,3.0,,2.0,,,3.0,,,,,,66.0
7,"Osborne, Michael",6,2,1,7,,,,3.0,1.0,1.0,1.0,4.0,2.0,3.0,,4.0,2.0,,,1.0,,,82.0
28,"Sewell, Brad",3,2,12,15,,,,1.0,,,5.0,2.0,1.0,1.0,,9.0,9.0,,,,1.0,,77.0
11,"Smith, Joel",8,4,6,14,,,,2.0,4.0,,1.0,2.0,,1.0,,5.0,7.0,1.0,,,4.0,,100.0
33,"Thurgood, Josh",1,1,3,4,,,,,,,,,1.0,,,2.0,2.0,,,2.0,,,61.0
21,"Vandenberg, Richard",6,,1,7,,,,3.0,1.0,1.0,3.0,2.0,1.0,2.0,,3.0,3.0,,,1.0,,,89.0
6,"Williams, Mark",3,1,1,4,1,,,,,,1.0,,,,,1.0,3.0,,1.0,,,,49.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,144,54,104,248,8,7.0,46.0,39.0,33.0,37.0,36.0,51.0,21.0,26.0,,99.0,143.0,4.0,7.0,37.0,23.0,5.0,
Opposition,Opposition,172,78,106,278,18,10.0,33.0,57.0,31.0,47.0,41.0,43.0,26.0,21.0,6.0,104.0,167.0,7.0,12.0,41.0,15.0,9.0,
