Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",20y 274d,38 (6-0-32 15.79%),14 (0.37),7 (3-0-4 42.86%),2 (0.29)
12,"Ball, Luke",30y 27d,218 (146-1-71 67.20%),89 (0.41),76 (56-1-19 74.34%),31 (0.41)
17,"Beams, Dayne",24y 129d,103 (74-2-27 72.82%),111 (1.08),←,
11,"Blair, Jarryd",24y 68d,93 (68-1-24 73.66%),72 (0.77),←,
29,"Broomhead, Tim",20y 91d,2 (0-0-2 0.00%),,←,
32,"Cloke, Travis",27y 108d,209 (134-2-73 64.59%),379 (1.81),←,
2,"Dwyer, Sam",27y 296d,28 (15-0-13 53.57%),16 (0.57),←,
19,"Elliott, Jamie",21y 304d,48 (31-0-17 64.58%),66 (1.38),←,
45,"Frost, Jack",22y 116d,15 (9-0-6 60.00%),,←,
23,"Keeffe, Lachlan",24y 68d,32 (22-0-10 68.75%),6 (0.19),←,
41,"Langdon, Tom",20y 12d,13 (8-0-5 61.54%),,←,
8,"Lumumba, Heritier",27y 218d,191 (127-2-62 67.02%),27 (0.14),←,
3,"Macaffer, Brent",26y 113d,65 (43-2-20 67.69%),32 (0.49),←,
10,"Pendlebury, Scott",26y 165d,184 (122-2-60 66.85%),123 (0.67),←,
40,"Seedsman, Paul",22y 150d,32 (19-0-13 59.38%),11 (0.34),←,
36,"Swan, Dane",30y 116d,231 (144-2-85 62.77%),189 (0.82),←,
24,"Thomas, Josh",22y 263d,27 (19-0-8 70.37%),15 (0.56),←,
34,"Toovey, Alan",27y 90d,126 (88-2-36 70.63%),9 (0.07),←,
18,"White, Jesse",26y 163d,82 (42-2-38 52.44%),86 (1.05),11 (7-0-4 63.64%),13 (1.18)
26,"Williams, Marley",20y 334d,29 (19-0-10 65.52%),3 (0.10),←,
15,"Witts, Jarrod",21y 281d,18 (12-0-6 66.67%),11 (0.61),←,
14,"Young, Clinton",28y 125d,130 (80-1-49 61.92%),63 (0.48),14 (9-0-5 64.29%),3 (0.21)
Totals,Totals,24y 259d,1914 (1228-19-667 64.16%),1322 (0.69),,
C,"Buckley, Nathan",41y 330d,61 (39-0-22 63.93%),,←,
