Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
44,"Bock, Nathan",24y 145d,59 (32-0-27 54.24%),47 (0.80),←,
24,"Burton, Brett",29y 100d,147 (79-0-68 53.74%),204 (1.39),←,
26,"Douglas, Richard",20y 187d,15 (8-0-7 53.33%),5 (0.33),←,
9,"Edwards, Tyson",31y 6d,262 (142-0-120 54.20%),161 (0.61),←,
1,"Gill, Nick",24y 352d,3 (1-0-2 33.33%),3 (1.00),←,
36,"Goodwin, Simon",30y 229d,211 (120-0-91 56.87%),120 (0.57),←,
6,"Griffin, Jonathon",21y 210d,14 (7-0-7 50.00%),4 (0.29),←,
30,"Jericho, Luke",22y 298d,26 (14-0-12 53.85%),19 (0.73),←,
18,"Johncock, Graham",24y 295d,122 (69-0-53 56.56%),81 (0.66),←,
21,"Knights, Chris",20y 321d,31 (19-0-12 61.29%),5 (0.16),←,
20,"Maric, Ivan",21y 220d,14 (9-0-5 64.29%),6 (0.43),←,
3,"Massie, Kris",27y 74d,115 (66-0-49 57.39%),21 (0.18),72 (40-0-32 55.56%),9 (0.13)
23,"McLeod, Andrew",31y 8d,279 (150-0-129 53.76%),246 (0.88),←,
22,"Perrie, Ian",28y 125d,116 (66-0-50 56.90%),129 (1.11),←,
40,"Porplyzia, Jason",22y 258d,22 (14-0-8 63.64%),20 (0.91),←,
33,"Reilly, Brent",23y 273d,81 (49-0-32 60.49%),35 (0.43),←,
25,"Rutten, Ben",24y 76d,76 (49-0-27 64.47%),5 (0.07),←,
12,"Shirley, Robert",27y 64d,115 (65-0-50 56.52%),22 (0.19),←,
27,"Stevens, Scott",25y 209d,75 (35-1-39 47.33%),49 (0.65),50 (25-0-25 50.00%),32 (0.64)
5,"Thompson, Scott",24y 151d,105 (61-0-44 58.10%),77 (0.73),66 (43-0-23 65.15%),60 (0.91)
15,"Torney, Jason",30y 57d,191 (102-1-88 53.66%),33 (0.17),73 (43-0-30 58.90%),17 (0.23)
7,"van Berlo, Nathan",21y 67d,49 (30-0-19 61.22%),12 (0.24),←,
Totals,Totals,25y 136d,2128 (1187-2-939 55.78%),1304 (0.61),,
C,"Craig, Neil",51y 213d,77 (48-0-29 62.34%),,←,
