North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",24y 359d,63 (32-1-30 51.59%),50 (0.79),←,
4,"Anthony, Liam",25y 203d,50 (23-1-26 47.00%),25 (0.50),←,
18,"Atley, Shaun",20y 199d,40 (21-0-19 52.50%),5 (0.13),←,
3,"Bastinac, Ryan",21y 282d,58 (32-0-26 55.17%),23 (0.40),←,
10,"Cunnington, Ben",21y 274d,55 (28-0-27 50.91%),16 (0.29),←,
11,"Firrito, Michael",29y 124d,194 (96-2-96 50.00%),28 (0.14),←,
43,"Gibson, Sam",26y 308d,14 (10-0-4 71.43%),7 (0.50),←,
22,"Goldstein, Todd",24y 273d,80 (41-1-38 51.88%),37 (0.46),←,
17,"Grima, Nathan",27y 238d,56 (30-1-25 54.46%),,←,
6,"Hansen, Lachlan",24y 226d,80 (39-1-40 49.38%),71 (0.89),←,
23,"Harper, Kieran",20y 289d,38 (22-0-16 57.89%),37 (0.97),←,
5,"Jacobs, Ben",21y 81d,27 (5-0-22 18.52%),5 (0.19),1 (0-0-1 0.00%),
34,"Macmillan, Jamie",21y 189d,37 (22-0-15 59.46%),14 (0.38),←,
41,"Mullett, Aaron",21y 36d,10 (6-0-4 60.00%),3 (0.30),←,
20,"Petrie, Drew",30y 167d,223 (107-3-113 48.65%),262 (1.17),←,
9,"Swallow, Andrew",25y 302d,130 (61-1-68 47.31%),65 (0.50),←,
25,"Tarrant, Robbie",23y 340d,26 (13-0-13 50.00%),25 (0.96),←,
12,"Thomas, Lindsay",25y 31d,111 (51-2-58 46.85%),155 (1.40),←,
16,"Thompson, Scott",26y 326d,94 (41-2-51 44.68%),3 (0.03),←,
8,"Wells, Daniel",28y 56d,191 (97-2-92 51.31%),116 (0.61),←,
19,"Wright, Sam",22y 259d,54 (27-0-27 50.00%),45 (0.83),←,
7,"Ziebell, Jack",22y 31d,63 (29-0-34 46.03%),19 (0.30),←,
Totals,Totals,24y 159d,1694 (833-17-844 49.17%),1011 (0.60),,
C,"Scott, Brad",36y 332d,68 (35-0-33 51.47%),,←,
