Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",29y 151d,231 (163-2-66 71.00%),151 (0.65),←,
46,"Blicavs, Mark",22y 37d,6 (6-0-0 100.00%),1 (0.17),←,
28,"Christensen, Allen",21y 350d,42 (32-0-10 76.19%),38 (0.90),←,
11,"Corey, Joel",31y 76d,259 (171-2-86 66.41%),74 (0.29),←,
22,"Duncan, Mitch",21y 328d,57 (46-0-11 80.70%),55 (0.96),←,
44,"Enright, Corey",31y 232d,250 (165-2-83 66.40%),54 (0.22),←,
29,"Guthrie, Cameron",20y 258d,22 (16-0-6 72.73%),1 (0.05),←,
26,"Hawkins, Tom",24y 287d,106 (85-0-21 80.19%),182 (1.72),←,
33,"Horlin-Smith, George",20y 133d,7 (6-0-1 85.71%),3 (0.43),←,
19,"Hunt, Taylor",22y 180d,47 (37-0-10 78.72%),14 (0.30),←,
20,"Johnson, Steve",29y 304d,200 (144-2-54 72.50%),386 (1.93),←,
9,"Kelly, James",29y 126d,216 (147-1-68 68.29%),78 (0.36),←,
13,"Lonergan, Tom",28y 352d,103 (78-1-24 76.21%),48 (0.47),←,
4,"Mackie, Andrew",28y 270d,179 (139-0-40 77.65%),81 (0.45),←,
32,"Motlop, Steven",22y 53d,33 (23-0-10 69.70%),38 (1.15),←,
21,"Murdoch, Jordan",21y 42d,11 (9-0-2 81.82%),5 (0.45),←,
31,"Podsiadly, James",31y 236d,66 (50-0-16 75.76%),142 (2.15),←,
14,"Selwood, Joel",24y 343d,141 (117-0-24 82.98%),68 (0.48),←,
2,"Smedts, Billie",20y 330d,20 (16-0-4 80.00%),14 (0.70),←,
27,"Stokes, Mathew",28y 163d,137 (110-0-27 80.29%),185 (1.35),←,
7,"Taylor, Harry",26y 326d,118 (95-0-23 80.51%),32 (0.27),←,
12,"West, Trent",25y 199d,47 (37-0-10 78.72%),20 (0.43),←,
Totals,Totals,25y 250d,2298 (1692-10-596 73.63%),1670 (0.73),,
C,"Scott, Chris",37y 1d,54 (43-0-11 79.63%),,←,
