West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
37,"Barrass, Tom",21y 197d,17 (11-1-5 67.65%),,←,
26,"Butler, Sam",31y 99d,159 (91-0-68 57.23%),16 (0.10),←,
15,"Cripps, Jamie",25y,103 (60-1-42 58.74%),126 (1.22),87 (52-1-34 60.34%),110 (1.26)
27,"Darling, Jack",24y 314d,132 (81-1-50 61.74%),237 (1.80),←,
14,"Duggan, Liam",20y 133d,28 (19-0-9 67.86%),3 (0.11),←,
3,"Gaff, Andrew",24y 311d,137 (84-1-52 61.68%),51 (0.37),←,
33,"Hill, Josh",28y 94d,166 (103-2-61 62.65%),217 (1.31),100 (64-1-35 64.50%),142 (1.42)
25,"Hurn, Shannon",29y 231d,205 (117-1-87 57.32%),49 (0.24),←,
17,"Kennedy, Josh",29y 241d,193 (92-2-99 48.19%),466 (2.41),171 (89-1-81 52.34%),455 (2.66)
2,"LeCras, Mark",30y 236d,182 (100-1-81 55.22%),387 (2.13),←,
7,"Masten, Chris",27y 356d,166 (88-1-77 53.31%),59 (0.36),←,
20,"McGovern, Jeremy",25y 8d,60 (40-0-20 66.67%),21 (0.35),←,
30,"Nelson, Jackson",21y 39d,24 (18-0-6 75.00%),1 (0.04),←,
11,"Priddis, Matt",32y 33d,224 (117-1-106 52.46%),68 (0.30),←,
8,"Redden, Jack",26y 135d,149 (57-1-91 38.59%),58 (0.39),20 (13-0-7 65.00%),6 (0.30)
31,"Schofield, Will",28y 89d,156 (87-1-68 56.09%),20 (0.13),←,
4,"Sheed, Dom",22y 13d,41 (26-1-14 64.63%),12 (0.29),←,
5,"Sheppard, Brad",25y 335d,112 (62-1-49 55.80%),16 (0.14),←,
13,"Shuey, Luke",26y 325d,139 (87-1-51 62.95%),116 (0.83),←,
19,"Vardy, Nathan",25y 302d,30 (20-1-9 68.33%),26 (0.87),5 (3-0-2 60.00%),1 (0.20)
12,"Wellingham, Sharrod",28y 290d,163 (111-3-49 69.02%),73 (0.45),71 (44-1-26 62.68%),18 (0.25)
6,"Yeo, Elliot",23y 204d,89 (51-1-37 57.87%),39 (0.44),62 (40-1-21 65.32%),38 (0.61)
Totals,Totals,26y 131d,2675 (1522-22-1131 56.90%),2061 (0.77),,
C,"Simpson, Adam",41y 66d,75 (48-1-26 64.67%),,←,
