Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Bate, Matthew",9,5.0,8,17,2.0,,3.0,1.0,,5.0,1.0,4.0,,,,5.0,11,1.0,1.0,,,,93.0
21,"Bell, Daniel",4,4.0,10,14,,,,3.0,,,,2.0,,,,5.0,10,,,1.0,,,69.0
32,"Bruce, Cameron",13,9.0,15,28,1.0,2.0,,2.0,2.0,2.0,5.0,2.0,,,,11.0,15,3.0,3.0,2.0,,,96.0
25,"Cheney, Kyle",8,4.0,8,16,,,,4.0,2.0,2.0,3.0,,1.0,,,4.0,12,,,5.0,,,84.0
36,"Davey, Aaron",12,2.0,9,21,,,,6.0,1.0,3.0,1.0,3.0,,,,6.0,15,,,1.0,5.0,1.0,84.0
8,"Frawley, James",4,1.0,6,10,,,,,1.0,,,1.0,,,,,9,,,4.0,,,91.0
18,"Green, Brad",8,1.0,8,16,,1.0,,1.0,2.0,3.0,2.0,2.0,1.0,,,5.0,11,,,1.0,,,84.0
16,"Grimes, Jack",8,6.0,10,18,,,,,5.0,,,2.0,1.0,,,8.0,9,3.0,,7.0,,,87.0
40,"Jamar, Mark",4,4.0,8,12,,1.0,31.0,,,1.0,2.0,2.0,2.0,2.0,,7.0,5,1.0,1.0,1.0,,,69.0
11,"Johnson, Paul",6,3.0,5,11,,1.0,16.0,,1.0,2.0,3.0,3.0,1.0,,,5.0,6,,,1.0,,1.0,61.0
2,"Jones, Nathan",14,6.0,12,26,1.0,1.0,2.0,,1.0,4.0,4.0,1.0,4.0,,,13.0,15,,1.0,4.0,1.0,,77.0
19,"Maric, Addam",6,3.0,6,12,,1.0,,,1.0,1.0,,1.0,,,,5.0,6,1.0,1.0,,,1.0,83.0
23,"McDonald, James",4,,4,8,,,,5.0,,1.0,4.0,5.0,1.0,3.0,,7.0,2,,,3.0,,,66.0
5,"McLean, Brock",12,3.0,12,24,,,,4.0,4.0,1.0,6.0,1.0,3.0,,,15.0,11,,,2.0,,,77.0
22,"Moloney, Brent",14,4.0,10,24,,,,1.0,2.0,5.0,2.0,4.0,,,,8.0,16,,,,2.0,1.0,74.0
10,"Morton, Cale",11,5.0,5,16,,,,2.0,2.0,1.0,,,,,,2.0,13,1.0,,4.0,,,92.0
27,"Rivers, Jared",1,1.0,7,8,,,,3.0,,,1.0,3.0,,1.0,,4.0,3,,,7.0,,,91.0
24,"Robertson, Russell",7,4.0,3,10,1.0,3.0,,4.0,,3.0,1.0,,2.0,,,5.0,5,2.0,3.0,1.0,,1.0,88.0
12,"Sylvia, Colin",17,11.0,15,32,3.0,1.0,3.0,1.0,,7.0,,6.0,1.0,3.0,2.0,9.0,24,2.0,1.0,1.0,2.0,,91.0
37,"Warnock, Matthew",5,3.0,5,10,,,,2.0,5.0,,,3.0,,3.0,,2.0,7,1.0,,8.0,,,90.0
4,"Watts, Jack",3,1.0,5,8,,1.0,,,,2.0,,,1.0,,,4.0,4,,,1.0,,,76.0
45,"Whelan, Matthew",3,1.0,4,7,,,,2.0,2.0,,,,,,,2.0,5,,,3.0,,,79.0
Totals,Totals,173,81.0,175,348,8.0,12.0,55.0,41.0,31.0,43.0,35.0,45.0,18.0,12.0,2.0,132.0,214,15.0,11.0,57.0,10.0,5.0,
Opposition,Opposition,242,105.0,196,438,19.0,12.0,17.0,51.0,34.0,57.0,38.0,54.0,12.0,18.0,4.0,149.0,281,13.0,20.0,48.0,27.0,14.0,
