Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Baker, Liam",24y 140d,77 (50-2-25 66.23%),24 (0.31),←,
21,"Balta, Noah",22y 236d,55 (36-0-19 65.45%),20 (0.36),←,
29,"Bolton, Shai",23y 190d,80 (51-2-27 65.00%),80 (1.00),←,
35,"Broad, Nathan",29y 62d,97 (70-1-26 72.68%),1 (0.01),←,
42,"Clarke, Judson",18y 242d,2 (2-0-0 100.00%),2 (1.00),←,
9,"Cotchin, Trent",32y 70d,280 (155-3-122 55.89%),131 (0.47),←,
10,"Edwards, Shane",33y 234d,294 (152-6-136 52.72%),180 (0.61),←,
28,"Gibcus, Josh",19y 73d,11 (7-0-4 63.64%),2 (0.18),←,
34,"Graham, Jack",24y 111d,89 (60-2-27 68.54%),38 (0.43),←,
2,"Grimes, Dylan",30y 335d,201 (127-2-72 63.68%),3 (0.01),←,
23,"Lambert, Kane",30y 202d,134 (91-1-42 68.28%),78 (0.58),←,
19,"Lynch, Tom",29y 228d,204 (84-3-117 41.91%),418 (2.05),73 (47-2-24 65.75%),164 (2.25)
33,"McIntosh, Kamdyn",28y 74d,136 (90-1-45 66.54%),37 (0.27),←,
25,"Nankervis, Toby",27y 308d,111 (77-0-34 69.37%),34 (0.31),99 (70-0-29 70.71%),31 (0.31)
50,"Pickett, Marlion",30y 161d,47 (28-2-17 61.70%),10 (0.21),←,
3,"Prestia, Dion",29y 247d,183 (89-1-93 48.91%),59 (0.32),88 (63-1-24 72.16%),29 (0.33)
45,"Ralphsmith, Hugo",20y 219d,14 (7-0-7 50.00%),7 (0.50),←,
8,"Riewoldt, Jack",33y 228d,316 (167-6-143 53.80%),739 (2.34),←,
17,"Rioli, Daniel",25y 61d,127 (81-2-44 64.57%),93 (0.73),←,
49,"Rioli, Maurice",19y 288d,8 (6-0-2 75.00%),8 (1.00),←,
15,"Short, Jayden",26y 143d,127 (80-2-45 63.78%),24 (0.19),←,
6,"Tarrant, Robbie",33y 52d,184 (82-1-101 44.84%),44 (0.24),10 (5-0-5 50.00%),
1,"Vlastuin, Nick",28y 58d,181 (115-2-64 64.09%),27 (0.15),←,
Totals,Totals,27y 13d,2958 (1707-39-1212 57.71%),2059 (0.70),,
C,"Hardwick, Damien",49y 302d,287 (162-4-121 57.14%),,←,
