Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",25y 318d,127 (51-1-75 40.55%),46 (0.36),96 (48-1-47 50.52%),34 (0.35)
17,"Brown, Callum",21y 99d,30 (15-0-15 50.00%),13 (0.43),←,
46,"Cox, Mason",28y 143d,58 (32-0-26 55.17%),71 (1.22),←,
25,"Crisp, Jack",25y 306d,129 (64-1-64 50.00%),46 (0.36),111 (57-1-53 51.80%),36 (0.32)
26,"Daicos, Josh",20y 251d,16 (9-0-7 56.25%),7 (0.44),←,
5,"Elliott, Jamie",26y 348d,100 (58-1-41 58.50%),153 (1.53),←,
19,"Greenwood, Levi",30y 166d,148 (78-2-68 53.38%),56 (0.38),74 (38-1-35 52.03%),30 (0.41)
4,"Grundy, Brodie",25y 111d,127 (68-1-58 53.94%),43 (0.34),←,
32,"Hoskin-Elliott, Will",25y 336d,114 (47-1-66 41.67%),118 (1.04),62 (35-1-26 57.26%),76 (1.23)
38,"Howe, Jeremy",29y 36d,178 (63-1-114 35.67%),88 (0.49),78 (41-1-36 53.21%),8 (0.10)
37,"Maynard, Brayden",22y 318d,92 (45-1-46 49.46%),14 (0.15),←,
16,"Mayne, Chris",30y 275d,212 (119-1-92 56.37%),206 (0.97),40 (24-0-16 60.00%),10 (0.25)
41,"Mihocek, Brody",26y 181d,35 (23-0-12 65.71%),57 (1.63),←,
10,"Pendlebury, Scott",31y 209d,296 (179-2-115 60.81%),175 (0.59),←,
21,"Phillips, Tom",23y 89d,69 (39-1-29 57.25%),37 (0.54),←,
23,"Roughead, Jordan",28y 274d,157 (75-0-82 47.77%),34 (0.22),19 (12-0-7 63.16%),
12,"Scharenberg, Matt",23y 320d,35 (20-1-14 58.57%),,←,
22,"Sidebottom, Steele",28y 214d,230 (141-3-86 61.96%),160 (0.70),←,
24,"Thomas, Josh",27y 307d,84 (53-1-30 63.69%),77 (0.92),←,
7,"Treloar, Adam",26y 148d,158 (61-1-96 38.92%),96 (0.61),79 (41-1-37 52.53%),48 (0.61)
18,"Varcoe, Travis",31y 116d,218 (156-0-62 71.56%),166 (0.76),80 (42-0-38 52.50%),36 (0.45)
33,"Wills, Rupert",26y 76d,10 (7-0-3 70.00%),1 (0.10),←,
Totals,Totals,26y 261d,2623 (1403-19-1201 53.49%),1664 (0.63),,
C,"Buckley, Nathan",47y 9d,181 (99-1-81 54.97%),,←,
