Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Dyson, Kevin",4,1,7,11,,1.0,,1.0,,,,,,1.0,,,,,,,,,
20,"Febey, Matthew",9,3,4,13,,,,2.0,,,,,1.0,1.0,,,,,,,,,
21,"Febey, Steven",16,5,7,23,,,,,,,,,,,,,,,,,,,
32,"Gaspar, Damien",4,2,1,5,,,,,,,,,,,,,,,,,,,
22,"Hilton, Jeff",11,7,10,21,,2.0,,3.0,,,,,2.0,3.0,,,,,,,,,
15,"Hopgood, Paul",7,4,4,11,,,,,,,,,,,,,,,,,,,
16,"Lovell, Andy",13,8,11,24,,,,1.0,,,,,,1.0,,,,,,,,,
6,"Lovett, Glenn",23,12,9,32,,2.0,,1.0,,,,,3.0,,2.0,,,,,,,,
28,"Molloy, Glenn",6,1,2,8,,3.0,,1.0,,,,,3.0,,,,,,,,,,
9,"Neitz, David",12,6,2,14,3,3.0,1.0,,,,,,,1.0,,,,,,,,,
25,"Norman, Luke",4,1,5,9,,,,2.0,,,,,,,,,,,,,,,
4,"Obst, Andrew",9,7,15,24,1,,,2.0,,,,,,1.0,,,,,,,,,
19,"Prymke, Paul",4,3,1,5,,,2.0,,,,,,,1.0,,,,,,,,,
41,"Rohde, Peter",6,1,2,8,,,,1.0,,,,,,,,,,,,,,,
5,"Schwarz, David",4,3,3,7,3,,,,,,,,,,,,,,,,,,
10,"Seecamp, Marcus",6,2,5,11,,,,,,,,,,1.0,,,,,,,,,
29,"Smith, Shaun",5,5,2,7,2,,,1.0,,,,,,,,,,,,,,,
11,"Stynes, Jim",22,15,7,29,2,,11.0,,,,,,2.0,,3.0,,,,,,,,
2,"Tingay, Stephen",15,6,8,23,1,1.0,,3.0,,,,,,,,,,,,,,,
12,"Viney, Todd",8,3,20,28,,,,3.0,,,,,,4.0,,,,,,,,,
27,"Wight, Sean",12,9,4,16,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,104,129,329,12,13.0,15.0,22.0,,,,,11.0,15.0,6.0,,,,,,,,
Opposition,Opposition,146,47,89,235,7,16.0,22.0,35.0,,,,,15.0,11.0,,,,,,,,,
