Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",27y 287d,119 (58-0-61 48.74%),40 (0.34),←,
14,"Birchall, Grant",21y 66d,67 (40-0-27 59.70%),7 (0.10),←,
30,"Brown, Campbell",25y 219d,123 (59-0-64 47.97%),53 (0.43),←,
31,"Dew, Stuart",29y 229d,197 (115-3-79 59.14%),255 (1.29),17 (13-0-4 76.47%),10 (0.59)
8,"Ellis, Xavier",21y 35d,37 (26-0-11 70.27%),6 (0.16),←,
23,"Franklin, Lance",22y 64d,83 (43-0-40 51.81%),245 (2.95),←,
18,"Guerra, Brent",26y 310d,158 (108-0-50 68.35%),89 (0.56),62 (39-0-23 62.90%),6 (0.10)
15,"Hodge, Luke",24y 293d,134 (64-0-70 47.76%),91 (0.68),←,
32,"Kennedy, Josh",20y 288d,4 (2-0-2 50.00%),,←,
5,"Mitchell, Sam",26y 174d,135 (66-0-69 48.89%),22 (0.16),←,
35,"Morton, Jarryd",20y 181d,9 (5-0-4 55.56%),2 (0.22),←,
28,"Moss, Garry",20y 273d,2 (0-0-2 0.00%),1 (0.50),←,
29,"Murphy, Tom",23y 16d,32 (16-0-16 50.00%),3 (0.09),←,
34,"Renouf, Brent",20y 336d,10 (7-0-3 70.00%),,←,
33,"Rioli, Cyril",19y 264d,27 (20-0-7 74.07%),26 (0.96),←,
2,"Roughead, Jarryd",22y 71d,85 (46-0-39 54.12%),140 (1.65),←,
25,"Schoenmakers, Ryan",18y 147d,2 (0-0-2 0.00%),,←,
44,"Stokes, Cameron",19y 276d,11 (8-0-3 72.73%),8 (0.73),←,
19,"Thorp, Mitch",20y 100d,2 (1-0-1 50.00%),1 (0.50),←,
37,"Whitecross, Brendan",19y 69d,2 (0-0-2 0.00%),,←,
6,"Williams, Mark",25y 356d,100 (43-0-57 43.00%),229 (2.29),←,
11,"Young, Clinton",23y 47d,66 (39-0-27 59.09%),27 (0.41),←,
Totals,Totals,22y 269d,1405 (766-3-636 54.52%),1245 (0.89),,
C,"Clarkson, Alastair",40y 342d,95 (48-0-47 50.53%),,←,
