Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvey, Mark",11,4.0,7,18,,,,2,,6.0,1.0,,,,,3,18,,,,2.0,,
11,"Bandy, Daniel",3,3.0,9,12,,1.0,15.0,3,1.0,,1.0,2.0,,,,8,5,2.0,1.0,5.0,,,
40,"Birss, Shane",9,6.0,9,18,1.0,,,2,2.0,2.0,2.0,,,,,6,12,,,1.0,,,
17,"Brown, Nathan",15,7.0,8,23,6.0,1.0,1.0,2,3.0,2.0,2.0,2.0,,,3.0,7,14,2.0,3.0,2.0,2.0,,
16,"Croft, Matthew",6,4.0,8,14,,,,6,4.0,,2.0,1.0,3.0,1.0,,10,7,1.0,,7.0,,,
14,"Darcy, Luke",9,8.0,3,12,1.0,,14.0,6,,2.0,1.0,4.0,,2.0,,6,7,2.0,1.0,7.0,,,
28,"Dimattina, Paul",16,8.0,4,20,,2.0,,2,1.0,7.0,2.0,6.0,,2.0,,5,17,,,2.0,7.0,,
4,"Garlick, Simon",10,3.0,2,12,2.0,1.0,,3,1.0,4.0,2.0,,,,,4,7,,1.0,1.0,1.0,,
13,"Giansiracusa, Daniel",5,,6,11,2.0,1.0,,3,,1.0,2.0,,1.0,,,5,6,,,2.0,1.0,,
3,"Grant, Chris",9,5.0,4,13,,,,2,3.0,1.0,1.0,2.0,,1.0,,5,8,1.0,,,,,
8,"Hahn, Mitch",4,4.0,3,7,,1.0,,3,,3.0,,,,,,2,5,,,3.0,,,
33,"Hargrave, Ryan",10,3.0,7,17,,,,2,3.0,3.0,4.0,3.0,1.0,,,8,10,,,4.0,,,
22,"Harrison, Ben",8,5.0,7,15,,,,2,1.0,2.0,,,,,,1,13,1.0,,4.0,2.0,,
25,"Hunter, Kingsley",11,4.0,10,21,,,,1,5.0,,1.0,2.0,,1.0,,6,15,,,3.0,1.0,,
6,"Johnson, Brad",11,9.0,6,17,4.0,1.0,,5,,7.0,,3.0,,2.0,,4,14,1.0,4.0,2.0,1.0,,
35,"Kretiuk, Steven",5,1.0,2,7,,,,1,2.0,1.0,,1.0,3.0,,,5,2,,,2.0,,,
39,"Liberatore, Tony",3,1.0,2,5,,1.0,,3,,2.0,,,,,,2,3,,,,,,
23,"McMahon, Jordan",14,1.0,2,16,2.0,1.0,,2,1.0,2.0,,3.0,1.0,,,6,9,,,1.0,1.0,,
2,"Murphy, Robert",10,7.0,3,13,1.0,2.0,,2,2.0,4.0,,,1.0,,,6,8,1.0,3.0,1.0,3.0,,
15,"Power, Sam",2,,3,5,,,,3,1.0,2.0,2.0,,,,,2,4,,,1.0,,,
5,"Smith, Rohan",22,8.0,12,34,,,,1,7.0,2.0,3.0,,4.0,,1.0,15,20,1.0,,2.0,6.0,,
7,"West, Scott",14,1.0,18,32,2.0,1.0,,3,4.0,5.0,7.0,1.0,2.0,,2.0,11,19,,1.0,2.0,,,
Totals,Totals,207,92.0,135,342,21.0,13.0,30.0,59,41.0,58.0,33.0,30.0,16.0,9.0,6.0,127,223,12.0,14.0,52.0,27.0,,
Opposition,Opposition,162,56.0,99,261,16.0,9.0,37.0,38,33.0,58.0,44.0,34.0,9.0,16.0,,125,138,15.0,12.0,37.0,21.0,,
