Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",20y 187d,17 (12-0-5 70.59%),1 (0.06),←,
21,"Akermanis, Jason",31y 47d,271 (163-5-103 61.07%),336 (1.24),23 (12-1-10 54.35%),29 (1.26)
5,"Boyd, Matthew",25y 228d,94 (42-1-51 45.21%),29 (0.31),←,
33,"Callan, Tim",24y 96d,18 (13-0-5 72.22%),3 (0.17),3 (3-0-0 100.00%),
17,"Cooney, Adam",22y 194d,91 (42-1-48 46.70%),93 (1.02),←,
4,"Cross, Daniel",25y 12d,89 (39-2-48 44.94%),17 (0.19),←,
10,"Eagleton, Nathan",29y 153d,215 (96-4-115 45.58%),183 (0.85),159 (70-2-87 44.65%),138 (0.87)
13,"Giansiracusa, Daniel",26y 31d,129 (52-3-74 41.47%),124 (0.96),←,
9,"Gilbee, Lindsay",26y 278d,120 (55-1-64 46.25%),65 (0.54),←,
16,"Griffen, Ryan",21y 259d,55 (32-0-23 58.18%),22 (0.40),←,
8,"Hahn, Mitch",26y 337d,116 (50-1-65 43.53%),83 (0.72),←,
40,"Harbrow, Jarrod",19y 268d,13 (9-0-4 69.23%),7 (0.54),←,
25,"Hargrave, Ryan",26y 260d,120 (51-3-66 43.75%),32 (0.27),←,
20,"Hill, Josh",19y 83d,5 (4-0-1 80.00%),6 (1.20),←,
15,"Hudson, Ben",29y 47d,59 (36-0-23 61.02%),6 (0.10),4 (4-0-0 100.00%),
6,"Johnson, Brad",31y 268d,303 (141-6-156 47.52%),471 (1.55),←,
36,"Lake, Brian",26y 44d,101 (42-1-58 42.08%),10 (0.10),←,
27,"Minson, Will",23y,45 (26-0-19 57.78%),16 (0.36),←,
38,"Morris, Dale",25y 104d,66 (37-1-28 56.82%),1 (0.02),←,
2,"Murphy, Robert",25y 307d,131 (52-3-76 40.84%),101 (0.77),←,
28,"Welsh, Scott",29y 126d,169 (100-0-69 59.17%),311 (1.84),4 (4-0-0 100.00%),11 (2.75)
37,"Wight, Cameron",23y 6d,30 (13-0-17 43.33%),5 (0.17),←,
Totals,Totals,25y 152d,2257 (1107-32-1118 49.05%),1922 (0.85),,
C,"Eade, Rodney",50y 7d,224 (119-3-102 53.79%),,72 (38-1-33 53.47%),
