Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
21,"Akermanis, Jason",32y 206d,316 (191-6-119 61.39%),419 (1.33),68 (40-2-26 60.29%),112 (1.65)
5,"Boyd, Matthew",27y 22d,140 (70-2-68 50.71%),49 (0.35),←,
33,"Callan, Tim",25y 255d,33 (19-1-13 59.09%),4 (0.12),18 (9-1-8 52.78%),1 (0.06)
17,"Cooney, Adam",23y 353d,135 (70-2-63 52.59%),127 (0.94),←,
4,"Cross, Daniel",26y 172d,133 (65-3-65 50.00%),24 (0.18),←,
10,"Eagleton, Nathan",30y 312d,261 (124-5-132 48.47%),217 (0.83),205 (98-3-104 48.54%),172 (0.84)
13,"Giansiracusa, Daniel",27y 191d,168 (76-4-88 46.43%),172 (1.02),←,
9,"Gilbee, Lindsay",28y 72d,164 (82-2-80 50.61%),101 (0.62),←,
16,"Griffen, Ryan",23y 53d,97 (56-1-40 58.25%),51 (0.53),←,
8,"Hahn, Mitch",28y 131d,162 (78-2-82 48.77%),149 (0.92),←,
40,"Harbrow, Jarrod",21y 62d,48 (27-1-20 57.29%),20 (0.42),←,
25,"Hargrave, Ryan",28y 54d,164 (78-4-82 48.78%),35 (0.21),←,
7,"Higgins, Shaun",21y 198d,52 (29-1-22 56.73%),65 (1.25),←,
15,"Hudson, Ben",30y 206d,102 (63-1-38 62.25%),10 (0.10),47 (31-1-15 67.02%),4 (0.09)
6,"Johnson, Brad",33y 62d,349 (169-7-173 49.43%),549 (1.57),←,
36,"Lake, Brian",27y 203d,147 (70-2-75 48.30%),15 (0.10),←,
27,"Minson, Will",24y 160d,91 (54-1-36 59.89%),48 (0.53),←,
38,"Morris, Dale",26y 263d,112 (65-2-45 58.93%),2 (0.02),←,
2,"Murphy, Robert",27y 101d,167 (73-4-90 44.91%),138 (0.83),←,
42,"Picken, Liam",23y 48d,23 (15-0-8 65.22%),8 (0.35),←,
14,"Ward, Callan",19y 161d,28 (18-0-10 64.29%),20 (0.71),←,
28,"Welsh, Scott",30y 285d,205 (122-1-82 59.76%),363 (1.77),40 (26-1-13 66.25%),63 (1.58)
Totals,Totals,26y 262d,3097 (1614-52-1431 52.11%),2586 (0.84),,
C,"Eade, Rodney",51y 167d,270 (147-4-119 55.19%),,118 (66-2-50 56.78%),
