Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",22y 208d,23 (16-1-6 71.74%),13 (0.57),←,
8,"Bewick, Darren",26y 287d,127 (79-1-47 62.60%),202 (1.59),←,
14,"Calthorpe, David",20y 291d,21 (14-0-7 66.67%),19 (0.90),←,
9,"Cockatoo-Collins, Che",19y 91d,10 (6-0-4 60.00%),17 (1.70),←,
38,"Denham, Sean",25y 36d,84 (49-1-34 58.93%),37 (0.44),40 (25-1-14 63.75%),16 (0.40)
22,"Doolan, Ben",21y 145d,34 (13-1-20 39.71%),4 (0.12),9 (6-0-3 66.67%),
31,"Fletcher, Dustin",19y 28d,26 (18-1-7 71.15%),2 (0.08),←,
29,"Grenvold, David",28y 90d,80 (54-1-25 68.13%),14 (0.17),←,
39,"Hardwick, Damien",21y 290d,6 (5-0-1 83.33%),2 (0.33),←,
5,"Hird, James",21y 120d,30 (18-1-11 61.67%),51 (1.70),←,
16,"Kickett, Dale",26y 31d,45 (23-0-22 51.11%),39 (0.87),7 (5-0-2 71.43%),6 (0.86)
2,"Mercuri, Mark",20y 103d,33 (21-1-11 65.15%),41 (1.24),←,
24,"Misiti, Joe",19y 207d,31 (20-1-10 66.13%),16 (0.52),←,
41,"OConnor, Ryan",19y 342d,3 (2-0-1 66.67%),1 (0.33),←,
10,"ODonnell, Gary",29y 23d,145 (91-1-53 63.10%),49 (0.34),←,
18,"Ridley, Todd",25y 113d,20 (13-0-7 65.00%),19 (0.95),←,
12,"Symons, Michael",22y 261d,30 (22-0-8 73.33%),44 (1.47),←,
26,"Thompson, Mark",30y 197d,177 (116-2-59 66.10%),48 (0.27),←,
4,"Wanganeen, Gavin",20y 351d,71 (41-1-29 58.45%),28 (0.39),←,
32,"Watson, Tim",32y 326d,302 (191-3-108 63.74%),334 (1.11),←,
35,"Young, Barry",23y 343d,58 (23-0-35 39.66%),29 (0.50),5 (4-0-1 80.00%),6 (1.20)
Totals,Totals,23y 254d,1356 (835-16-505 61.58%),1009 (0.74),,
C,"Sheedy, Kevin",46y 162d,317 (207-2-108 65.62%),,←,
