Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",7,5,7.0,14,,1.0,,1.0,1.0,1.0,,1.0,,,,5,9,1.0,,1.0,,,67.0
10,"Ballard, Charlie",21,15,1.0,22,,,,,8.0,1.0,,,1.0,,,7,15,3.0,,5.0,,,90.0
3,"Bowes, Jack",4,3,10.0,14,,,,,,1.0,1.0,1.0,,,,5,8,,,,,,72.0
29,"Burgess, Chris",3,3,8.0,11,,,,1.0,2.0,,,1.0,,,,4,7,,,6.0,,,97.0
45,"Dawson, Jacob",14,14,8.0,22,,,,,1.0,1.0,,1.0,,,,5,15,2.0,,3.0,,,85.0
12,"Day, Sam",10,8,4.0,14,1.0,1.0,1.0,1.0,,,,4.0,1.0,2.0,,5,8,1.0,2.0,,,,87.0
8,"Fiorini, Brayden",11,5,12.0,23,,,,2.0,1.0,4.0,5.0,1.0,1.0,,,8,15,,,,,1.0,79.0
1,"Hanley, Pearce",5,4,8.0,13,,,,1.0,,1.0,1.0,2.0,,,,5,8,,,1.0,,,73.0
5,"Harbrow, Jarrod",15,11,3.0,18,,,,1.0,,,,2.0,1.0,,,2,16,,,4.0,,,89.0
34,"King, Ben",5,3,,5,3.0,1.0,,1.0,,2.0,,,,,,3,3,1.0,2.0,3.0,,1.0,79.0
23,"Lemmens, Sean",10,3,3.0,13,,,,4.0,1.0,3.0,3.0,4.0,,1.0,,6,8,,1.0,,,1.0,75.0
41,"Lukosius, Jack",18,9,3.0,21,,,,3.0,7.0,2.0,,6.0,,,,6,12,,,4.0,,,85.0
44,"Macpherson, Darcy",9,7,6.0,15,,,,5.0,,2.0,,2.0,,1.0,,1,16,,1.0,1.0,,,85.0
4,"Martin, Jack",6,4,2.0,8,1.0,,,4.0,,1.0,,4.0,1.0,1.0,,2,6,,1.0,,,,78.0
2,"Miles, Anthony",16,5,8.0,24,,,,10.0,2.0,5.0,3.0,6.0,,3.0,,5,19,,,,,,76.0
11,"Miller, Touk",9,4,17.0,26,,,,8.0,1.0,1.0,3.0,5.0,1.0,3.0,,9,17,,,1.0,,,93.0
35,"Rischitelli, Michael",9,5,3.0,12,,,,1.0,1.0,,,,,,,4,9,1.0,,1.0,,,85.0
6,"Sexton, Alex",8,2,2.0,10,3.0,,,4.0,,4.0,1.0,3.0,2.0,1.0,,4,6,,1.0,,,2.0,83.0
24,"Swallow, David",12,6,8.0,20,,,,4.0,2.0,1.0,6.0,5.0,2.0,2.0,,12,11,1.0,,2.0,,,79.0
14,"Weller, Lachie",14,6,6.0,20,,,,2.0,3.0,3.0,3.0,2.0,,1.0,,5,15,,,,,,80.0
28,"Witts, Jarrod",7,6,8.0,15,,,27.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,,5,10,,,2.0,,,72.0
30,"Wright, Peter",5,2,1.0,6,,,5.0,4.0,1.0,2.0,,2.0,,1.0,,1,4,1.0,,4.0,,,87.0
Totals,Totals,218,130,128.0,346,8.0,3.0,33.0,61.0,33.0,37.0,29.0,55.0,12.0,17.0,,109,237,11.0,8.0,38.0,,5.0,
Opposition,Opposition,245,143,181.0,426,18.0,12.0,47.0,68.0,29.0,52.0,44.0,38.0,17.0,12.0,6.0,131,291,18.0,20.0,51.0,5.0,13.0,
