Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
4,"Ablett, Gary",35y 45d,334 (180-2-152 54.19%),428 (1.28),224 (145-2-77 65.18%),304 (1.36)
30,"Atkins, Tom",23y 283d,13 (11-0-2 84.62%),2 (0.15),←,
24,"Bews, Jed",25y 196d,72 (41-2-29 58.33%),7 (0.10),←,
46,"Blicavs, Mark",28y 92d,147 (99-2-46 68.03%),36 (0.24),←,
6,"Clark, Jordan",18y 255d,13 (11-0-2 84.62%),7 (0.54),←,
40,"Dahlhaus, Luke",26y 311d,168 (82-0-86 48.81%),117 (0.70),14 (12-0-2 85.71%),7 (0.50)
35,"Dangerfield, Patrick",29y 84d,237 (138-1-98 58.44%),270 (1.14),83 (57-1-25 69.28%),107 (1.29)
22,"Duncan, Mitch",28y 18d,194 (141-1-52 72.94%),140 (0.72),←,
13,"Fogarty, Lachie",20y 88d,16 (9-0-7 56.25%),5 (0.31),←,
29,"Guthrie, Cameron",26y 313d,151 (100-2-49 66.89%),46 (0.30),←,
26,"Hawkins, Tom",30y 342d,246 (178-2-66 72.76%),535 (2.17),←,
38,"Henry, Jack",20y 303d,35 (23-0-12 65.71%),8 (0.23),←,
11,"Kelly, Tim",24y 337d,37 (25-0-12 67.57%),37 (1.00),←,
8,"Kolodjashnij, Jake",23y 323d,84 (56-2-26 67.86%),,←,
32,"Miers, Gryan",20y 90d,14 (12-0-2 85.71%),18 (1.29),←,
42,"OConnor, Mark",22y 162d,21 (15-0-6 71.43%),1 (0.05),←,
3,"Parfitt, Brandan",21y 62d,47 (33-0-14 70.21%),24 (0.51),←,
14,"Selwood, Joel",31y 33d,284 (211-1-72 74.47%),155 (0.55),←,
1,"Stanley, Rhys",28y 209d,127 (67-1-59 53.15%),83 (0.65),69 (46-1-22 67.39%),43 (0.62)
44,"Stewart, Tom",26y 105d,57 (39-0-18 68.42%),3 (0.05),←,
7,"Taylor, Harry",33y 16d,251 (186-2-63 74.50%),74 (0.29),←,
2,"Tuohy, Zach",29y 200d,176 (84-2-90 48.30%),56 (0.32),56 (36-1-19 65.18%),16 (0.29)
Totals,Totals,26y 60d,2724 (1741-20-963 63.91%),2052 (0.75),,
C,"Scott, Chris",43y 56d,204 (143-2-59 70.59%),,←,
