West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
1,"Brown, Mitch",24y 192d,61 (23-0-38 37.70%),10 (0.16),←,
26,"Butler, Sam",27y 164d,102 (54-0-48 52.94%),13 (0.13),←,
20,"Cox, Dean",31y 330d,264 (135-1-128 51.33%),159 (0.60),←,
18,"Dalziell, Bradd",26y 104d,34 (13-0-21 38.24%),13 (0.38),19 (7-0-12 36.84%),9 (0.47)
27,"Darling, Jack",21y 14d,60 (38-0-22 63.33%),107 (1.78),←,
3,"Gaff, Andrew",21y 11d,54 (34-0-20 62.96%),20 (0.37),←,
23,"Glass, Darren",32y 44d,254 (134-2-118 53.15%),8 (0.03),←,
34,"Hutchings, Mark",22y 33d,4 (2-0-2 50.00%),,←,
17,"Kennedy, Josh",25y 306d,111 (42-1-68 38.29%),208 (1.87),89 (39-0-50 43.82%),197 (2.21)
4,"Kerr, Daniel",30y 42d,220 (120-2-98 55.00%),122 (0.55),←,
2,"LeCras, Mark",26y 301d,111 (52-0-59 46.85%),256 (2.31),←,
16,"Mackenzie, Eric",25y 39d,90 (40-0-50 44.44%),3 (0.03),←,
7,"Masten, Chris",24y 56d,90 (41-0-49 45.56%),43 (0.48),←,
35,"McGinnity, Patrick",24y 129d,66 (35-0-31 53.03%),14 (0.21),←,
9,"Naitanui, Nic",23y 54d,85 (45-0-40 52.94%),61 (0.72),←,
11,"Priddis, Matt",28y 98d,143 (69-0-74 48.25%),45 (0.31),←,
24,"Rosa, Matt",26y 216d,133 (69-0-64 51.88%),33 (0.25),←,
31,"Schofield, Will",24y 154d,86 (44-0-42 51.16%),12 (0.14),←,
5,"Sheppard, Brad",22y 35d,40 (17-0-23 42.50%),12 (0.30),←,
28,"Smith, Ashley",22y 342d,35 (23-0-12 65.71%),7 (0.20),←,
46,"Tunbridge, Simon",20y 87d,1 (0-0-1 0.00%),,←,
8,"Waters, Beau",27y 89d,119 (67-0-52 56.30%),25 (0.21),←,
Totals,Totals,25y 129d,2163 (1097-6-1060 50.72%),1171 (0.54),,
C,"Worsfold, John",44y 275d,272 (146-2-124 54.04%),,←,
