North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Atley, Shaun",7,3,8,15,,,,2.0,3.0,2.0,,1.0,1.0,,,6.0,10.0,,,1.0,1.0,1.0,88.0
50,"Brown, Ben",8,8,6,14,4,1.0,,1.0,,,,1.0,1.0,,,8.0,6.0,2.0,5.0,,,,83.0
10,"Cunnington, Ben",10,6,23,33,,,,4.0,4.0,2.0,10.0,1.0,1.0,,2.0,20.0,13.0,,1.0,1.0,,,71.0
14,"Dumont, Trent",12,2,8,20,,,,4.0,3.0,5.0,1.0,2.0,1.0,,,7.0,12.0,,,1.0,,1.0,83.0
27,"Garner, Taylor",11,7,10,21,1,1.0,,2.0,2.0,1.0,,5.0,,2.0,,9.0,11.0,2.0,3.0,,,,77.0
43,"Gibson, Sam",11,3,9,20,,1.0,,5.0,,1.0,1.0,,,,,5.0,15.0,1.0,,,,1.0,91.0
22,"Goldstein, Todd",8,7,13,21,1,,29.0,1.0,1.0,2.0,2.0,2.0,2.0,,,7.0,14.0,,,2.0,,,86.0
6,"Hansen, Lachlan",6,6,3,9,,,,,1.0,1.0,,1.0,,1.0,,2.0,7.0,1.0,,7.0,,,82.0
4,"Higgins, Shaun",8,2,11,19,1,3.0,,6.0,2.0,2.0,3.0,1.0,1.0,,,7.0,11.0,,2.0,,,1.0,82.0
8,"Hrovat, Nathan",12,1,12,24,,,,2.0,1.0,1.0,5.0,1.0,2.0,,,9.0,15.0,,,,,,73.0
34,"Macmillan, Jamie",11,3,12,23,,1.0,,,6.0,2.0,,4.0,1.0,1.0,,7.0,17.0,1.0,,2.0,,,91.0
11,"McDonald, Luke",9,2,8,17,,,,6.0,4.0,1.0,1.0,1.0,1.0,,,3.0,14.0,,,1.0,,,77.0
17,"Mullett, Aaron",10,4,14,24,,,,,7.0,2.0,1.0,,,,,4.0,13.0,,,1.0,2.0,,85.0
31,"Preuss, Braydon",5,4,6,11,,1.0,17.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,,5.0,6.0,1.0,1.0,2.0,,,79.0
21,"Simpkin, Jy",7,4,6,13,2,,,3.0,,2.0,1.0,1.0,1.0,,,2.0,8.0,,,,,,74.0
9,"Swallow, Andrew",9,1,9,18,,,,11.0,3.0,5.0,3.0,1.0,2.0,1.0,,8.0,12.0,,,,,1.0,73.0
25,"Tarrant, Robbie",8,5,6,14,,,,10.0,6.0,1.0,,3.0,2.0,3.0,,5.0,10.0,,,6.0,,,94.0
12,"Thomas, Lindsay",9,4,7,16,,3.0,,4.0,,5.0,2.0,5.0,1.0,2.0,,6.0,10.0,,1.0,,,1.0,73.0
16,"Thompson, Scott",5,4,6,11,,,,5.0,,1.0,,5.0,1.0,2.0,,5.0,6.0,2.0,,6.0,,,87.0
28,"Turner, Kayne",5,4,5,10,2,,,3.0,,3.0,,2.0,1.0,,,3.0,7.0,,,1.0,,,82.0
2,"Williams, Marley",5,1,10,15,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,10.0,,,8.0,,,90.0
7,"Ziebell, Jack",17,5,10,27,1,,,1.0,1.0,3.0,8.0,6.0,,,,17.0,11.0,,1.0,1.0,,1.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,86,202,395,12,14.0,46.0,75.0,46.0,45.0,41.0,47.0,21.0,16.0,2.0,149.0,238.0,10.0,14.0,40.0,3.0,7.0,
Opposition,Opposition,188,83,189,377,12,17.0,39.0,81.0,29.0,61.0,34.0,41.0,16.0,21.0,4.0,131.0,244.0,10.0,9.0,32.0,4.0,9.0,
