Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",20y 63d,10 (8-0-2 80.00%),5 (0.50),←,
8,"Bond, Troy",21y 290d,22 (14-0-8 63.64%),25 (1.14),←,
21,"Bradley, Craig",31y 189d,206 (126-2-78 61.65%),158 (0.77),←,
20,"Brown, Fraser",24y 255d,91 (51-1-39 56.59%),56 (0.62),←,
16,"Camporeale, Scott",19y 262d,5 (5-0-0 100.00%),3 (0.60),←,
39,"Christou, Ang",23y 104d,53 (36-1-16 68.87%),12 (0.23),←,
6,"Clape, Matt",25y 337d,34 (26-0-8 76.47%),25 (0.74),5 (5-0-0 100.00%),11 (2.20)
35,"Dean, Peter",30y 52d,190 (119-1-70 62.89%),27 (0.14),←,
12,"Gleeson, Adrian",28y,168 (104-2-62 62.50%),169 (1.01),←,
13,"Hanna, Mil",29y 25d,156 (88-2-66 57.05%),65 (0.42),←,
4,"Kernahan, Stephen",31y 241d,203 (124-2-77 61.58%),615 (3.03),←,
43,"Koutoufides, Anthony",22y 102d,41 (24-1-16 59.76%),11 (0.27),←,
44,"Madden, Justin",33y 334d,291 (180-2-109 62.20%),182 (0.63),246 (150-2-94 61.38%),162 (0.66)
5,"McKay, Andrew",24y 290d,51 (35-1-15 69.61%),11 (0.22),←,
10,"Mitchell, Barry",29y 144d,208 (96-2-110 46.63%),243 (1.17),25 (18-0-7 72.00%),21 (0.84)
19,"Pearce, Brad",23y 257d,9 (7-0-2 77.78%),7 (0.78),7 (7-0-0 100.00%),6 (0.86)
7,"Ratten, Brett",23y 293d,77 (44-0-33 57.14%),15 (0.19),←,
14,"Sexton, Michael",24y 56d,87 (52-1-34 60.34%),6 (0.07),←,
1,"Silvagni, Stephen",27y 334d,169 (108-1-60 64.20%),116 (0.69),←,
11,"Spalding, Earl",30y 50d,175 (115-1-59 66.00%),125 (0.71),66 (45-1-20 68.94%),62 (0.94)
32,"Whitehead, Adrian",19y 248d,13 (11-0-2 84.62%),,←,
Totals,Totals,25y 361d,2259 (1373-20-866 60.78%),1876 (0.83),,
C,"Parkin, David",52y 230d,379 (223-2-154 59.10%),,216 (136-2-78 63.43%),
