Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Apeness, Michael",2,2,3,5,1,,6.0,5.0,,,,2.0,2.0,2.0,,6.0,2.0,1.0,1.0,3.0,,,83.0
1,"Ballantyne, Hayden",7,5,2,9,,2.0,,1.0,1.0,2.0,,3.0,2.0,2.0,,2.0,8.0,,,1.0,1.0,,74.0
19,"Blakely, Connor",5,3,13,18,,,2.0,2.0,1.0,2.0,1.0,,,,,6.0,12.0,,,3.0,,,62.0
3,"Dawson, Zac",1,,1,2,,,,4.0,,,,2.0,,2.0,,,1.0,,,6.0,,,62.0
9,"de Boer, Matt",8,5,12,20,1,,,6.0,,1.0,1.0,,2.0,,,5.0,15.0,,1.0,2.0,,,74.0
32,"Hill, Stephen",19,9,11,30,1,,,4.0,4.0,3.0,3.0,1.0,1.0,,,7.0,23.0,1.0,1.0,3.0,2.0,1.0,88.0
5,"Ibbotson, Garrick",22,14,7,29,,,,2.0,5.0,1.0,1.0,,2.0,,2.0,6.0,23.0,1.0,,4.0,,,94.0
26,"Langdon, Ed",4,2,7,11,,,,1.0,,,1.0,2.0,,1.0,,4.0,7.0,1.0,,,,,61.0
23,"Mayne, Chris",6,9,11,17,,,,5.0,,4.0,,2.0,,,,1.0,16.0,,,,,,84.0
16,"Mundy, David",20,6,8,28,1,,1.0,6.0,1.0,2.0,8.0,8.0,2.0,2.0,,11.0,16.0,,,1.0,,,78.0
27,"Neale, Lachie",15,5,21,36,1,,,1.0,1.0,3.0,10.0,3.0,1.0,1.0,3.0,19.0,16.0,,,2.0,,1.0,84.0
29,"Pavlich, Matthew",14,10,6,20,1,3.0,,2.0,,6.0,,1.0,1.0,,,7.0,14.0,2.0,4.0,1.0,,1.0,95.0
6,"Pearce, Danyle",24,12,7,31,1,,,1.0,5.0,5.0,1.0,3.0,2.0,,,5.0,24.0,,,1.0,3.0,1.0,95.0
31,"Sandilands, Aaron",5,3,10,15,,1.0,35.0,3.0,2.0,2.0,5.0,4.0,4.0,2.0,,14.0,2.0,2.0,1.0,3.0,,1.0,85.0
11,"Sheridan, Tom",12,3,5,17,,,,3.0,1.0,5.0,2.0,3.0,1.0,2.0,,4.0,15.0,1.0,,2.0,,,87.0
36,"Silvagni, Alex",7,6,7,14,,,,1.0,,,,1.0,,,,3.0,11.0,,,1.0,,,78.0
34,"Spurr, Lee",13,7,8,21,,,,5.0,5.0,1.0,,1.0,,,,4.0,17.0,1.0,,,,,95.0
33,"Sutcliffe, Cam",15,9,9,24,,,,5.0,1.0,2.0,1.0,2.0,,1.0,,4.0,21.0,,,6.0,,,93.0
18,"Tucker, Darcy",14,6,8,22,,,,4.0,3.0,4.0,,1.0,1.0,,,5.0,17.0,,,1.0,,1.0,68.0
10,"Walters, Michael",9,5,5,14,2,1.0,,1.0,1.0,2.0,,4.0,,1.0,,6.0,8.0,,3.0,,1.0,,85.0
14,"Weller, Lachie",15,8,11,26,,,,2.0,4.0,2.0,,1.0,1.0,,,4.0,22.0,,,1.0,2.0,,91.0
41,"Yarran, Shane",6,4,3,9,1,,,5.0,,4.0,,4.0,,2.0,,2.0,7.0,,2.0,3.0,1.0,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,243,133,175,418,10,9.0,44.0,69.0,35.0,51.0,34.0,48.0,22.0,18.0,5.0,125.0,297.0,10.0,13.0,44.0,10.0,7.0,
Opposition,Opposition,192,70,242,434,6,13.0,19.0,72.0,40.0,43.0,35.0,60.0,18.0,22.0,1.0,147.0,288.0,9.0,5.0,39.0,12.0,4.0,
