Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",30y 165d,245 (140-0-105 57.14%),209 (0.85),122 (56-0-66 45.90%),89 (0.73)
21,"Black, Heath",27y 77d,163 (62-0-101 38.04%),72 (0.44),109 (40-0-69 36.70%),53 (0.49)
2,"Carr, Josh",26y 106d,144 (98-1-45 68.40%),79 (0.55),39 (21-0-18 53.85%),19 (0.49)
9,"Carr, Matthew",27y 227d,135 (55-1-79 41.11%),57 (0.42),107 (48-0-59 44.86%),55 (0.51)
10,"Cook, Troy",30y 1d,178 (83-0-95 46.63%),65 (0.37),135 (59-0-76 43.70%),54 (0.40)
25,"Dodd, Steven",23y 54d,37 (20-0-17 54.05%),1 (0.03),←,
33,"Farmer, Jeff",29y 50d,215 (101-0-114 46.98%),422 (1.96),97 (49-0-48 50.52%),163 (1.68)
27,"Gilmore, Daniel",23y 164d,18 (11-0-7 61.11%),3 (0.17),←,
43,"Hayden, Roger",25y 247d,52 (30-0-22 57.69%),3 (0.06),←,
11,"Headland, Des",25y 204d,123 (80-0-43 65.04%),121 (0.98),71 (40-0-31 56.34%),69 (0.97)
37,"Johnson, Michael",21y 297d,30 (18-0-12 60.00%),5 (0.17),←,
20,"Longmuir, Justin",25y 204d,131 (55-0-76 41.98%),160 (1.22),←,
8,"McManus, Shaun",30y 185d,189 (74-0-115 39.15%),80 (0.42),←,
18,"McPharlin, Luke",24y 255d,86 (49-0-37 56.98%),63 (0.73),74 (41-0-33 55.41%),60 (0.81)
16,"Mundy, David",21y 24d,36 (21-0-15 58.33%),1 (0.03),←,
28,"Murphy, Ryan",21y 81d,22 (13-0-9 59.09%),28 (1.27),←,
23,"Parker, Shane",33y 176d,225 (89-0-136 39.56%),10 (0.04),←,
29,"Pavlich, Matthew",24y 225d,147 (65-0-82 44.22%),222 (1.51),←,
7,"Peake, Brett",23y 39d,23 (15-0-8 65.22%),11 (0.48),←,
31,"Sandilands, Aaron",23y 250d,72 (43-0-29 59.72%),20 (0.28),←,
3,"Schammer, Byron",21y 53d,71 (42-0-29 59.15%),23 (0.32),←,
1,"Webster, Luke",24y 80d,23 (11-0-12 47.83%),6 (0.26),←,
Totals,Totals,25y 227d,2365 (1175-2-1188 49.68%),1661 (0.70),,
C,"Connolly, Chris",43y 141d,109 (58-0-51 53.21%),,108 (57-0-51 52.78%),
