Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",5,2,2,7,,,,,,2.0,1.0,1.0,,,,,6.0,,,1.0,,,
21,"Barry, Leo",8,3,6,14,,,,3.0,3.0,2.0,,4.0,2.0,1.0,,4.0,11.0,,,3.0,1.0,,
24,"Bolton, Jude",5,2,5,10,,,,5.0,,3.0,3.0,5.0,,2.0,,3.0,7.0,,,4.0,,,
26,"Brockman, Leigh",6,6,7,13,,,2.0,,3.0,1.0,,,,,,3.0,10.0,1.0,,4.0,,,
8,"Cresswell, Daryn",15,3,11,26,,2.0,,1.0,1.0,6.0,3.0,,,,,2.0,23.0,,1.0,,,,
28,"Crouch, Jared",7,1,6,13,,,,2.0,1.0,3.0,4.0,2.0,1.0,,,7.0,5.0,,,1.0,,,
15,"Doyle, Stephen",3,1,1,4,2,1.0,1.0,3.0,,,,2.0,2.0,,,3.0,1.0,,1.0,,,,
6,"Dunkley, Andrew",4,2,3,7,,,,3.0,4.0,,,1.0,,1.0,,3.0,4.0,,,5.0,,,
9,"Fixter, Ben",4,3,10,14,,1.0,,3.0,2.0,1.0,,,,,,5.0,8.0,,,2.0,,,
12,"Fosdike, Nic",14,4,5,19,1,,,8.0,2.0,7.0,2.0,1.0,1.0,,,5.0,15.0,,,1.0,1.0,,
37,"Goodes, Adam",20,9,4,24,1,1.0,1.0,1.0,2.0,7.0,4.0,4.0,1.0,2.0,,7.0,17.0,2.0,,3.0,,,
1,"Hall, Barry",6,5,4,10,1,1.0,1.0,,,2.0,,,,,,2.0,8.0,2.0,3.0,1.0,,,
14,"Kelly, Paul",15,6,11,26,,2.0,,2.0,3.0,5.0,3.0,6.0,1.0,4.0,3.0,6.0,20.0,,,2.0,,,
17,"Kennelly, Tadhg",4,2,3,7,,,,,,3.0,2.0,1.0,,1.0,,3.0,4.0,,1.0,1.0,2.0,,
31,"Kirk, Brett",3,1,9,12,,,,4.0,2.0,1.0,3.0,2.0,1.0,1.0,,4.0,8.0,,,1.0,,,
4,"Mathews, Ben",14,6,5,19,1,,,3.0,5.0,2.0,3.0,,1.0,,,5.0,14.0,,1.0,,,,
38,"Mott, Ricky",3,1,,3,,,22.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,2.0,,,3.0,,,
23,"Nicks, Matthew",5,3,2,7,,1.0,,1.0,1.0,1.0,1.0,2.0,,,,2.0,5.0,,1.0,3.0,,,
19,"OLoughlin, Michael",11,6,2,13,2,1.0,,1.0,,3.0,1.0,1.0,,1.0,,5.0,8.0,,4.0,,1.0,,
22,"Saddington, Jason",5,7,6,11,,,,,2.0,1.0,,,1.0,,,9.0,2.0,6.0,,3.0,,,
16,"Stevens, Scott",9,8,2,11,2,1.0,1.0,,,2.0,,2.0,,,,6.0,5.0,4.0,4.0,1.0,,,
10,"Williams, Paul",18,5,6,24,3,,,3.0,5.0,4.0,3.0,,1.0,,1.0,7.0,14.0,1.0,1.0,1.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,86,110,294,13,14.0,28.0,44.0,37.0,57.0,34.0,36.0,13.0,15.0,4.0,93.0,197.0,16.0,17.0,40.0,6.0,,
Opposition,Opposition,178,88,113,291,14,10.0,39.0,26.0,38.0,53.0,42.0,28.0,15.0,13.0,2.0,105.0,191.0,15.0,15.0,30.0,12.0,,
