Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",25y 93d,163 (103-2-58 63.80%),214 (1.31),←,
3,"Bartel, Jimmy",25y 254d,152 (101-2-49 67.11%),93 (0.61),←,
24,"Blake, Mark",23y 340d,74 (59-0-15 79.73%),11 (0.15),←,
17,"Byrnes, Shannon",25y 130d,71 (53-0-18 74.65%),53 (0.75),←,
11,"Corey, Joel",27y 179d,194 (120-2-72 62.37%),59 (0.30),←,
44,"Enright, Corey",27y 335d,170 (104-2-64 61.76%),48 (0.28),←,
25,"Gillies, Tom",19y 161d,5 (3-0-2 60.00%),,←,
2,"Harley, Tom",31y 28d,194 (119-3-72 62.11%),12 (0.06),193 (118-3-72 61.92%),11 (0.06)
26,"Hawkins, Tom",21y 25d,38 (32-0-6 84.21%),49 (1.29),←,
34,"Hogan, Simon",20y 364d,8 (5-0-3 62.50%),5 (0.63),←,
28,"Johnson, David",27y 291d,78 (45-1-32 58.33%),16 (0.21),←,
20,"Johnson, Steve",26y 42d,128 (88-2-38 69.53%),249 (1.95),←,
45,"Ling, Cameron",28y 169d,199 (125-3-71 63.57%),112 (0.56),←,
13,"Lonergan, Tom",25y 90d,32 (24-1-7 76.56%),44 (1.38),←,
4,"Mackie, Andrew",25y 8d,101 (78-0-23 77.23%),59 (0.58),←,
21,"Mooney, Cameron",29y 323d,187 (122-1-64 65.51%),241 (1.29),176 (112-1-63 63.92%),239 (1.36)
41,"Mumford, Shane",23y 41d,20 (17-0-3 85.00%),2 (0.10),←,
30,"Scarlett, Matthew",30y 71d,223 (138-2-83 62.33%),16 (0.07),←,
14,"Selwood, Joel",21y 81d,65 (58-0-7 89.23%),22 (0.34),←,
27,"Stokes, Mathew",24y 266d,68 (56-0-12 82.35%),105 (1.54),←,
7,"Taylor, Harry",23y 64d,38 (34-0-4 89.47%),4 (0.11),←,
5,"Varcoe, Travis",21y 127d,53 (47-0-6 88.68%),49 (0.92),←,
Totals,Totals,25y 75d,2261 (1531-21-709 67.71%),1463 (0.65),,
C,"Thompson, Mark",45y 269d,230 (139-3-88 61.09%),,←,
