Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
22,"Aitken, Ian",25y 78d,61 (40-1-20 66.39%),10 (0.16),←,
31,"Alvin, Tom",30y 103d,170 (99-1-70 58.53%),60 (0.35),←,
25,"Athorn, Mark",24y 269d,69 (31-1-37 45.65%),14 (0.20),16 (12-0-4 75.00%),3 (0.19)
21,"Bradley, Craig",28y 284d,154 (91-1-62 59.42%),109 (0.71),←,
20,"Brown, Fraser",21y 350d,39 (17-0-22 43.59%),12 (0.31),←,
39,"Christou, Ang",20y 199d,2 (1-0-1 50.00%),1 (0.50),←,
34,"De Iulio, Ron",20y 109d,15 (10-0-5 66.67%),23 (1.53),←,
35,"Dean, Peter",27y 146d,143 (87-1-55 61.19%),19 (0.13),←,
6,"Dorotich, Jon",30y 97d,120 (67-1-52 56.25%),90 (0.75),←,
12,"Gleeson, Adrian",25y 94d,118 (72-1-45 61.44%),112 (0.95),←,
13,"Hanna, Mil",26y 119d,104 (54-1-49 52.40%),46 (0.44),←,
33,"Hogg, Matthew",23y 225d,74 (33-2-39 45.95%),9 (0.12),15 (9-0-6 60.00%),5 (0.33)
4,"Kernahan, Stephen",28y 336d,154 (92-1-61 60.06%),432 (2.81),←,
44,"Madden, Justin",31y 63d,236 (143-1-92 60.81%),149 (0.63),191 (113-1-77 59.42%),129 (0.68)
27,"OSullivan, Luke",24y 127d,34 (17-0-17 50.00%),32 (0.94),←,
7,"Ratten, Brett",21y 22d,36 (17-0-19 47.22%),5 (0.14),←,
26,"Rhys-Jones, David",30y 47d,179 (104-0-75 58.10%),111 (0.62),103 (66-0-37 64.08%),72 (0.70)
11,"Spalding, Earl",27y 144d,127 (82-0-45 64.57%),82 (0.65),18 (12-0-6 66.67%),19 (1.06)
38,"Welsh, Rohan",21y 300d,11 (7-0-4 63.64%),26 (2.36),←,
2,"Williams, Greg",28y 307d,154 (84-0-70 54.55%),130 (0.84),13 (8-0-5 61.54%),2 (0.15)
Totals,Totals,25y 335d,2000 (1148-12-840 57.40%),1472 (0.74),,
C,"Parkin, David",49y 325d,323 (186-1-136 57.74%),,160 (99-1-60 62.19%),
