Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",11,6,14,25,,,,5.0,2.0,,4.0,2.0,3.0,2.0,,13.0,16.0,1.0,1.0,1.0,,,
9,"Carr, Matthew",13,6,6,19,,,,,,4.0,3.0,3.0,1.0,,,4.0,14.0,,,1.0,1.0,,
10,"Cook, Troy",4,1,9,13,,,,7.0,,,2.0,,,,,3.0,10.0,,,,,,
24,"Croad, Trent",1,1,,1,,,,,,1.0,,,,,,,1.0,,,,,,
38,"Cunningham, Ben",1,,2,3,,,,1.0,,,,,,,,,3.0,,,1.0,,,
7,"Farmer, Jeff",11,3,5,16,2,,,2.0,1.0,3.0,2.0,4.0,1.0,2.0,,6.0,10.0,,1.0,,,,
18,"Fewster, Brendon",8,6,1,9,,2.0,5.0,2.0,,3.0,2.0,1.0,2.0,1.0,,5.0,5.0,1.0,1.0,2.0,,,
14,"Grover, Antoni",11,7,5,16,,1.0,,,2.0,3.0,1.0,1.0,,,,3.0,12.0,,,1.0,2.0,,
4,"Hasleby, Paul",5,1,1,6,,,,,,1.0,1.0,1.0,1.0,,,1.0,4.0,,,,,,
11,"Kickett, Dale",13,5,2,15,1,,,3.0,1.0,4.0,2.0,1.0,1.0,,,6.0,8.0,1.0,1.0,1.0,,,
28,"Koops, Steven",9,6,6,15,,1.0,2.0,2.0,1.0,4.0,4.0,5.0,1.0,1.0,,7.0,7.0,3.0,,4.0,,,
20,"Longmuir, Justin",5,4,1,6,1,1.0,,1.0,,2.0,,1.0,,1.0,,2.0,3.0,2.0,1.0,1.0,,,
8,"McManus, Shaun",5,2,6,11,,,,3.0,1.0,3.0,2.0,3.0,1.0,1.0,,5.0,6.0,,,1.0,1.0,,
15,"McPharlin, Luke",6,6,2,8,2,,1.0,4.0,1.0,,,3.0,3.0,2.0,,4.0,6.0,,2.0,2.0,,,
17,"McPhee, Adam",5,3,3,8,1,,3.0,1.0,1.0,2.0,,3.0,,1.0,,1.0,7.0,,,,1.0,,
34,"Medhurst, Paul",7,2,1,8,1,1.0,,3.0,,1.0,,2.0,1.0,,,5.0,3.0,,2.0,1.0,,,
23,"Parker, Shane",12,7,4,16,,,,2.0,4.0,2.0,1.0,4.0,1.0,2.0,,3.0,14.0,,,3.0,1.0,,
29,"Pavlich, Matthew",8,7,2,10,,,1.0,2.0,1.0,,,2.0,,1.0,,2.0,7.0,,,4.0,1.0,,
35,"Siegert, Andrew",7,6,2,9,1,,,,2.0,,1.0,,,,,1.0,8.0,,1.0,,,,
2,"Simmonds, Troy",16,12,4,20,,,18.0,,2.0,2.0,1.0,3.0,,2.0,,7.0,12.0,4.0,,1.0,,,
19,"Walker, James",7,5,6,13,,1.0,,6.0,,2.0,3.0,,1.0,,,4.0,9.0,,,,,,
6,"Woods, Dion",9,4,2,11,,,,,2.0,,1.0,2.0,,1.0,,4.0,10.0,1.0,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,100,84,258,9,9.0,30.0,44.0,21.0,37.0,30.0,41.0,17.0,17.0,,86.0,175.0,13.0,10.0,25.0,7.0,,
Opposition,Opposition,195,69,136,331,22,15.0,34.0,31.0,23.0,54.0,45.0,31.0,17.0,17.0,6.0,139.0,191.0,12.0,12.0,30.0,18.0,,
