Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
9,"AhMat, Robert",21y 258d,39 (22-0-17 56.41%),30 (0.77),14 (10-0-4 71.43%),8 (0.57)
21,"Barry, Leo",21y 319d,34 (20-0-14 58.82%),27 (0.79),←,
17,"Bomford, Andrew",24y 258d,15 (5-0-10 33.33%),6 (0.40),2 (0-0-2 0.00%),1 (0.50)
15,"Carey, Stefan",23y 68d,31 (16-1-14 53.23%),20 (0.65),←,
41,"Cook, Troy",22y 234d,40 (23-0-17 57.50%),11 (0.28),←,
8,"Cresswell, Daryn",27y 316d,142 (56-1-85 39.79%),114 (0.80),←,
28,"Crouch, Jared",21y 29d,20 (10-0-10 50.00%),3 (0.15),←,
6,"Dunkley, Andrew",30y 278d,143 (58-2-83 41.26%),7 (0.05),←,
37,"Goodes, Adam",19y 85d,2 (0-0-2 0.00%),3 (1.50),←,
14,"Kelly, Paul",29y 249d,178 (63-3-112 36.24%),138 (0.78),←,
34,"Luff, Troy",29y 132d,102 (46-2-54 46.08%),67 (0.66),←,
36,"Mathews, Ben",20y 125d,5 (3-0-2 60.00%),1 (0.20),←,
11,"Maxfield, Stuart",26y 359d,161 (80-2-79 50.31%),93 (0.58),72 (45-1-26 63.19%),28 (0.39)
13,"McPherson, Daniel",23y 272d,47 (27-1-19 58.51%),8 (0.17),←,
23,"Nicks, Matthew",23y 325d,52 (31-0-21 59.62%),19 (0.37),←,
5,"OBrien, Craig",29y 31d,109 (57-2-50 53.21%),188 (1.72),36 (22-1-13 62.50%),56 (1.56)
16,"OConnor, Ryan",24y 280d,65 (32-3-30 51.54%),47 (0.72),2 (0-0-2 0.00%),
25,"Russell, Scott",28y 331d,184 (97-3-84 53.53%),110 (0.60),2 (0-0-2 0.00%),3 (1.50)
22,"Saddington, Jason",19y 162d,24 (13-0-11 54.17%),8 (0.33),←,
2,"Schwass, Wayne",30y 127d,208 (115-0-93 55.29%),120 (0.58),24 (14-0-10 58.33%),23 (0.96)
1,"Stafford, Greg",24y 219d,81 (37-1-43 46.30%),21 (0.26),←,
33,"Warfe, Rowan",22y 284d,61 (22-0-39 36.07%),2 (0.03),35 (21-0-14 60.00%),1 (0.03)
Totals,Totals,24y 315d,1743 (833-21-889 47.79%),1043 (0.60),,
C,"Eade, Rodney",40y 364d,74 (45-1-28 61.49%),,←,
