Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",6,1,3,9,1,1.0,,7.0,,1.0,1.0,5.0,5.0,3.0,,8.0,3.0,,,2.0,,,88.0
21,"Barlow, Michael",8,2,15,23,1,,,6.0,1.0,3.0,4.0,4.0,1.0,,,15.0,7.0,,,,,,83.0
30,"Clarke, Zac",5,5,9,14,1,,19.0,3.0,,3.0,,3.0,,2.0,,7.0,7.0,1.0,2.0,5.0,,2.0,86.0
9 ↑,"de Boer, Matt",8,1,3,11,,,,6.0,2.0,1.0,3.0,5.0,,4.0,,7.0,6.0,,,3.0,,,41.0
41,"Duffield, Paul",12,4,7,19,,,,9.0,1.0,3.0,2.0,3.0,1.0,,,4.0,14.0,,,5.0,,,96.0
7,"Fyfe, Nat",19,1,8,27,,,6.0,5.0,,4.0,9.0,2.0,1.0,,3.0,14.0,8.0,1.0,,1.0,,1.0,92.0
32,"Hill, Stephen",9,,8,17,,,,3.0,1.0,2.0,1.0,5.0,,2.0,,7.0,12.0,,,,,,83.0
5,"Ibbotson, Garrick",14,5,6,20,,,,,4.0,,1.0,1.0,1.0,,,10.0,11.0,,,4.0,,,95.0
23,"Mayne, Chris",7,6,3,10,,2.0,,14.0,1.0,2.0,1.0,2.0,1.0,1.0,,3.0,7.0,1.0,2.0,2.0,,1.0,82.0
18,"McPharlin, Luke",8,5,5,13,,,,2.0,2.0,1.0,,,1.0,,,7.0,6.0,4.0,,5.0,,,90.0
16,"Mundy, David",14,1,16,30,,,3.0,8.0,2.0,4.0,6.0,1.0,1.0,,,19.0,12.0,,,3.0,,,76.0
27,"Neale, Lachie",14,6,13,27,1,,,6.0,1.0,4.0,4.0,,1.0,,,10.0,16.0,1.0,2.0,1.0,,,75.0
29,"Pavlich, Matthew",6,2,5,11,3,1.0,,3.0,,1.0,2.0,2.0,,,,6.0,4.0,,,2.0,,,84.0
25,"Pearce, Alex",5,2,8,13,,,,,2.0,,,1.0,,,,7.0,8.0,,,5.0,,,99.0
46,"Pearce, Clancee",13,6,10,23,,,,4.0,,4.0,5.0,2.0,,,,10.0,13.0,,,,,,86.0
6,"Pearce, Danyle",14,3,5,19,2,,,6.0,,4.0,2.0,6.0,3.0,2.0,,10.0,10.0,,,1.0,,2.0,78.0
31,"Sandilands, Aaron",2,1,12,14,,1.0,53.0,3.0,,1.0,4.0,4.0,,3.0,,12.0,2.0,1.0,1.0,7.0,,1.0,82.0
11,"Sheridan, Tom",9,1,7,16,,,,5.0,2.0,,2.0,1.0,1.0,,,6.0,10.0,,,2.0,,1.0,84.0
34,"Spurr, Lee",15,6,9,24,,,,6.0,3.0,5.0,1.0,3.0,1.0,,,5.0,17.0,,,3.0,,,91.0
8,"Suban, Nick",12,2,4,16,,,,9.0,1.0,7.0,2.0,3.0,1.0,,,8.0,9.0,,,3.0,,1.0,81.0
20 ↓,"Taberner, Matthew",1,2,2,3,,,,2.0,,,,,,,,3.0,,2.0,,1.0,,,39.0
10,"Walters, Michael",11,3,5,16,4,,,7.0,1.0,3.0,,2.0,,1.0,2.0,4.0,10.0,,3.0,3.0,1.0,1.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,65,163,375,13,6.0,81.0,114.0,24.0,53.0,50.0,55.0,19.0,18.0,5.0,182.0,192.0,11.0,10.0,58.0,1.0,10.0,
Opposition,Opposition,193,61,103,296,7,6.0,56.0,121.0,36.0,31.0,52.0,49.0,18.0,19.0,1.0,150.0,135.0,7.0,5.0,57.0,2.0,3.0,
